flat,mall,mall_dist,num_mall_2km
374 BT BATOK ST 31,West Mall,0.8948334311865747,3
639 HOUGANG AVE 8,Hougang 1,0.5706515384642641,7
429 PASIR RIS DR 6,White Sands,0.8184164747403646,4
182 EDGEFIELD PLAINS,Oasis Terraces,0.6022362866892045,6
777 PASIR RIS ST 71,Elias Mall,0.6508041612428086,3
132 JLN BT MERAH,Tiong Bahru Plaza,0.8645476341215215,8
320 JURONG EAST ST 31,Taman Jurong Shopping Centre,1.8994747621939223,2
673 WOODLANDS DR 71,Admiralty Place,0.2064934622511077,4
711 JURONG WEST ST 71,Pioneer Mall,0.21876683503109304,4
230 HOUGANG AVE 1,Heartland Mall,0.360642637155221,4
579 HOUGANG AVE 4,Hougang Green Shopping Mall,0.2010261260826712,8
613B BEDOK RESERVOIR RD,Djitsun Mall,1.4693798327914938,4
2C BOON TIONG RD,Tiong Bahru Plaza,0.6344231156658583,23
278 TOH GUAN RD,Westgate,0.8325657047234382,5
662 HOUGANG AVE 4,Hougang 1,0.3577621104566239,7
302 JURONG EAST ST 32,JCube,1.4173402442895064,6
233 SIMEI ST 4,Eastpoint Mall,0.40328218161438467,7
953 JURONG WEST ST 91,Pioneer Mall,0.6891040925774577,3
620 BT BATOK CTRL,West Mall,0.08720260719429743,3
735 WOODLANDS CIRCLE,Woodlands Mart,0.24370405950518217,4
332 TAH CHING RD,Taman Jurong Shopping Centre,0.533777985795095,4
749 JURONG WEST ST 73,Gek Poh Shopping Centre,0.07924951354656576,4
59 STRATHMORE AVE,Anchorpoint,0.7848636406857026,5
20 JOO SENG RD,Paya Lebar Square,2.1076478227747972,0
645 YISHUN ST 61,Wisteria Mall,0.521469989891283,3
65 JLN MA'MOR,Zhongshan Mall,1.2782078410683548,7
411 BEDOK NTH AVE 2,Djitsun Mall,0.3324722480071439,5
110 PASIR RIS ST 11,White Sands,0.8319004450175435,4
420 CHOA CHU KANG AVE 4,Sunshine Place,0.4745324120358018,7
109 C'WEALTH CRES,The Star Vista,1.1709622088362717,2
632 ANG MO KIO AVE 4,Broadway Plaza,1.0262338632868486,2
336A YISHUN ST 31,Junction 9,0.392131183838253,3
97 BEDOK NTH AVE 4,East Village,0.7104674968454735,6
233 BAIN ST,Bugis Cube,0.24865025559913426,33
229 BISHAN ST 23,Junction 8,0.8624409949343911,4
534 SERANGOON NTH AVE 4,Hougang 1,0.5651334733803637,5
884 TAMPINES ST 83,Our Tampines Hub,0.9117524658762064,4
336 WOODLANDS AVE 1,Marsiling Mall,0.4207226642932603,3
357A ADMIRALTY DR,Sun Plaza,0.3394964863659382,3
725 WOODLANDS AVE 6,Woodlands Mart,0.17812007878251804,4
334 KRETA AYER RD,People's Park Complex,0.2802656634188925,17
906 JURONG WEST ST 91,Pioneer Mall,1.3129283315879963,3
433 BT PANJANG RING RD,Fajar Shopping Centre,0.19177079711699793,5
225A JURONG EAST ST 21,JCube,1.0476799692113272,6
42 CIRCUIT RD,Paya Lebar Square,1.1343203146889052,4
673A CHOA CHU KANG CRES,Yew Tee Square,0.33167879555874763,4
404 HOUGANG AVE 10,Hougang Mall,0.28116458923361004,7
987C BUANGKOK GREEN,Hougang 1,0.44501219512211543,6
21 JLN MEMBINA,Tiong Bahru Plaza,0.2165073792505588,3
510 BT BATOK ST 52,West Mall,0.7050880886826855,3
157C RIVERVALE CRES,Rivervale Mall,0.6118664355967571,5
13 CANTONMENT CL,100 AM,0.33246793625964804,9
922 JURONG WEST ST 92,Pioneer Mall,0.9101618900497171,4
509 SERANGOON NTH AVE 4,Hougang 1,0.5971473726243067,6
123 SERANGOON NTH AVE 1,Hougang 1,1.2286519538856864,4
121 ANG MO KIO AVE 3,Broadway Plaza,0.37509461000041516,2
250 CHOA CHU KANG AVE 2,Keat Hong Shopping Centre,0.23381395433349617,8
319 SEMBAWANG CL,Sun Plaza,0.21958734439162805,3
754 JURONG WEST ST 74,Gek Poh Shopping Centre,0.23145685475593325,4
402 YISHUN RING RD,Junction 9,0.9545242571848369,3
454 TAMPINES ST 42,Tampines 1,1.1461082795025812,7
72 GEYLANG BAHRU,Aperia,1.5542102091632752,2
416 EUNOS RD 5,Singapore Post Centre (Singpost Centre),0.31534953122423676,10
266C PUNGGOL WAY,Waterway Point,0.5129785179678492,4
183B RIVERVALE CRES,Rivervale Mall,0.440853995639973,6
61 C'WEALTH DR,Rochester Mall,1.207367140269859,5
852 JURONG WEST ST 81,Gek Poh Shopping Centre,0.6255337255012569,3
453 PASIR RIS DR 6,Downtown East,0.7165546790225804,4
898 TAMPINES ST 81,Our Tampines Hub,0.9347407643488786,4
417 BEDOK NTH AVE 2,Djitsun Mall,0.1946232825005015,5
251 CHOA CHU KANG AVE 2,Keat Hong Shopping Centre,0.09664582642262703,6
703 WEST COAST RD,West Coast Plaza,0.6925682534083263,5
159A RIVERVALE CRES,Rivervale Mall,0.5747747845453844,5
188 PUNGGOL CTRL,Oasis Terraces,0.5093711536561113,6
7A C'WEALTH AVE,The Star Vista,0.7213118737835342,2
12 TOH YI DR,Beauty World Plaza,0.5497891110183243,3
150 BISHAN ST 11,Junction 8,0.986927833318696,3
221 HOUGANG ST 21,Heartland Mall,0.36638850934108097,4
81B LOR 4 TOA PAYOH,HDB Hub,0.5148551629586604,6
243 BT BATOK EAST AVE 5,West Mall,0.8270580604528229,3
515A TAMPINES CTRL 7,Our Tampines Hub,0.5078179080251526,4
531 JELAPANG RD,Greenridge Shopping Centre,0.22295963870512447,6
869 WOODLANDS ST 83,Woodlands Mart,0.5738187872674505,5
333 CLEMENTI AVE 2,Grantral Mall,0.285250894710889,5
152 BT BATOK ST 11,West Mall,0.5698445250637552,5
495B TAMPINES ST 43,White Sands,1.082186040490043,7
435 ANG MO KIO AVE 10,AMK Hub,0.6650321169111706,2
363 CLEMENTI AVE 2,321 Clementi,0.44902683882949307,5
729 ANG MO KIO AVE 6,Broadway Plaza,0.21341565953844205,2
409 SERANGOON CTRL,NEX,0.398958791129519,3
288 YISHUN AVE 6,Canberra Plaza,0.8631113430532855,4
526C PASIR RIS ST 51,White Sands,0.5313859355997358,8
106 YISHUN RING RD,Northpoint City,1.0279901376618434,4
812 YISHUN RING RD,Wisteria Mall,1.0198900446354198,2
706 BEDOK NTH RD,Djitsun Mall,1.627568064569062,4
541 JURONG WEST AVE 1,Boon Lay Shopping Centre,0.6474327998722209,4
335C ANCHORVALE CRES,Compass One,1.0346952546324737,5
535 BT PANJANG RING RD,Greenridge Shopping Centre,0.34185359308776336,6
346 YISHUN AVE 11,Junction 9,0.5510127032623048,3
630 WOODLANDS RING RD,Admiralty Place,0.5851190274304944,4
394 TAMPINES AVE 7,Tampines 1,1.2190995701478398,6
329 TAH CHING RD,Taman Jurong Shopping Centre,0.47478474577666385,4
216 JURONG EAST ST 21,JCube,0.744627870959436,6
125 BT MERAH VIEW,Tiong Bahru Plaza,0.4039000800097083,3
176D EDGEFIELD PLAINS,Punggol Plaza,0.571725556870769,6
480 PASIR RIS DR 4,Downtown East,0.6074498379528014,4
312 WOODLANDS ST 31,Marsiling Mall,0.5524512609276636,2
109 ALJUNIED CRES,Paya Lebar Square,0.9061180423218395,4
486 ADMIRALTY LINK,Sun Plaza,0.9402251497921226,2
108 HOUGANG AVE 1,Heartland Mall,0.9282949138476465,2
99B LOR 2 TOA PAYOH,HDB Hub,0.7252838738401771,4
606 HOUGANG AVE 4,Hougang Mall,0.8877186536816822,6
22 HOUGANG AVE 3,Heartland Mall,0.7890198849426427,6
105B EDGEFIELD PLAINS,Rivervale Mall,0.5773255257897417,6
501D WELLINGTON CIRCLE,Sun Plaza,0.4546986333981016,3
841 YISHUN ST 81,Wisteria Mall,0.7952229736325632,2
301 BT BATOK ST 31,West Mall,0.7289755675200732,2
77A REDHILL RD,Tiong Bahru Plaza,1.1073313820414725,7
129 PASIR RIS ST 11,White Sands,0.9220278284435003,5
309A ANG MO KIO ST 31,AMK Hub,0.597873771597216,3
828 YISHUN ST 81,Wisteria Mall,0.978144974741328,2
549 PASIR RIS ST 51,White Sands,0.6527652156666642,6
494B TAMPINES AVE 9,White Sands,1.0892289633137864,7
44 BENDEMEER RD,Aperia,1.412304381184771,3
805 TAMPINES AVE 4,Our Tampines Hub,0.862117027623421,6
410B FERNVALE RD,The Seletar Mall,0.17735528482162094,5
39 JLN RUMAH TINGGI,Anchorpoint,0.4917151426235375,6
43 HOLLAND DR,The Star Vista,0.5051609187475434,2
223 SIMEI ST 4,Eastpoint Mall,0.5120883242704668,6
525 CHOA CHU KANG ST 51,Limbang Shopping Centre,0.20106234154547667,7
407 CHOA CHU KANG AVE 3,Sunshine Place,0.3440482820404912,6
303C PUNGGOL CTRL,Waterway Point,0.4301611355767838,5
181 ANG MO KIO AVE 5,Broadway Plaza,1.1199925774135158,2
495C TAMPINES ST 43,White Sands,1.0341777078909344,7
837 TAMPINES ST 83,Our Tampines Hub,0.7520724370358819,4
989D JURONG WEST ST 93,Pioneer Mall,0.6668415980622704,3
159 ANG MO KIO AVE 4,Broadway Plaza,0.7506015378135044,2
211D PUNGGOL WALK,Waterway Point,0.6949910778298438,6
333B ANCHORVALE LINK,Compass One,0.48163783228987783,7
414 SAUJANA RD,Fajar Shopping Centre,0.26084316928472817,6
429A YISHUN AVE 11,Wisteria Mall,1.0312247053940449,3
82 BEDOK NTH RD,East Village,0.6945840204078202,5
552 ANG MO KIO AVE 10,AMK Hub,0.9821801389177055,2
106 HENDERSON CRES,Tiong Bahru Plaza,0.6096790558325763,7
247 HOUGANG AVE 3,Heartland Mall,0.7084988122058232,4
640 ROWELL RD,Serangoon Plaza,0.37302731710519216,28
313 ANG MO KIO AVE 3,AMK Hub,0.35455906884429483,3
488B CHOA CHU KANG AVE 5,Sunshine Place,0.10666830188575958,5
323 HOUGANG AVE 5,The Midtown,0.4664496571874248,4
510B WELLINGTON CIRCLE,Sun Plaza,0.6158249830987931,3
33 JLN BAHAGIA,Zhongshan Mall,1.3228360872729557,8
107 JLN BT MERAH,Tiong Bahru Plaza,0.7807184224576933,5
48 JLN BAHAGIA,Zhongshan Mall,1.1242689873180207,7
334 HOUGANG AVE 5,The Midtown,0.36177611081245786,5
458 PASIR RIS DR 4,Loyang Point,0.7783161018694985,3
707 WOODLANDS DR 40,888 Plaza,0.41402895730739864,4
414 SERANGOON CTRL,NEX,0.3504011436269404,3
225 TAMPINES ST 23,Tampines 1,0.9916199717456431,7
532 WOODLANDS DR 14,888 Plaza,0.7715848190518071,5
719 YISHUN ST 71,Northpoint City,0.7645370958267247,5
857 TAMPINES ST 83,Our Tampines Hub,0.5665199670441715,4
63 KALLANG BAHRU,Aperia,1.3304674623340147,4
327 TAMPINES ST 32,Eastpoint Mall,1.2352063155544948,6
536 WOODLANDS DR 14,888 Plaza,0.7328478730652758,5
227 LOR 8 TOA PAYOH,HDB Hub,1.4580850954649105,4
223 TAMPINES ST 24,Tampines 1,0.9049936692549904,7
722 BEDOK RESERVOIR RD,Djitsun Mall,1.180580610521326,4
284 TOH GUAN RD,Westgate,0.6860800255463024,5
83 LOR 2 TOA PAYOH,HDB Hub,0.4108425081106931,6
166B TECK WHYE CRES,Teck Whye Shopping Centre,0.3595568298732503,12
359A ADMIRALTY DR,Sun Plaza,0.46396499011628584,5
109B DEPOT RD,Alexandra Central,0.8304104550557704,5
234 COMPASSVALE WALK,Rivervale Mall,0.5000754599360344,7
201A TAMPINES ST 21,Tampines 1,0.8396323602270325,6
429B YISHUN AVE 11,Wisteria Mall,0.9812895037697426,3
576 PASIR RIS ST 53,White Sands,0.3518186175386124,3
628 BT BATOK CTRL,West Mall,0.16796920598728074,1
33 TANGLIN HALT RD,Queensway Shopping Centre,1.1359956049571347,5
623 JURONG WEST ST 61,Pioneer Mall,0.19537656511878038,4
11 EUNOS CRES,Singapore Post Centre (Singpost Centre),1.1224832046711046,9
860 WOODLANDS ST 83,888 Plaza,0.2938538077197276,5
338A TAH CHING RD,Taman Jurong Shopping Centre,0.380287175447628,3
660D JURONG WEST ST 64,Jurong Point,0.5144337977135569,5
5 BOON KENG RD,City Square Mall,0.6681049911435589,12
239 HOUGANG ST 22,Heartland Mall,0.7106572813007175,4
601C PUNGGOL CTRL,Oasis Terraces,0.5747593340311578,5
548 ANG MO KIO AVE 10,AMK Hub,1.0300952283818268,2
741 YISHUN AVE 5,Northpoint City,0.3945901124592292,5
53 TEBAN GDNS RD,JCube,1.343371104194771,4
319 TAMPINES ST 33,Eastpoint Mall,0.9873337148873254,7
425 TAMPINES ST 41,Tampines 1,0.6235880778211519,6
102 BISHAN ST 12,Junction 8,0.558260238208409,2
109 HOUGANG AVE 1,Heartland Mall,0.6607134750368613,4
406 TAMPINES ST 41,Tampines 1,0.3943612227401808,6
304 YISHUN CTRL,Junction 9,0.31331971155744637,4
762 YISHUN ST 72,Northpoint City,0.35255571035064315,4
95 GEYLANG BAHRU,Aperia,1.6611890553175686,1
154 SIMEI ST 1,Eastpoint Mall,0.5010183457805057,6
303 BT BATOK ST 31,West Mall,0.7314586902347479,2
751 WOODLANDS CIRCLE,Woodlands Mart,0.4453565768974383,4
774 WOODLANDS CRES,Woodlands Mart,0.2971607644215583,4
116 BEDOK RESERVOIR RD,Singapore Post Centre (Singpost Centre),2.0479084259454776,0
242 BT BATOK EAST AVE 5,West Mall,0.8070556194783978,3
536 UPP CROSS ST,People's Park Centre,0.20745839567800836,27
118 MARSILING RISE,Marsiling Mall,0.5542681562291331,3
678B JURONG WEST ST 64,Jurong Point,0.7001282912376925,4
528B PASIR RIS ST 51,White Sands,0.2639634470642531,5
411 PASIR RIS DR 6,White Sands,0.5139983042610436,4
415 PASIR RIS DR 6,Downtown East,0.6673799973056997,4
894D WOODLANDS DR 50,Causeway Point,0.4052407139827572,5
25 EUNOS CRES,Singapore Post Centre (Singpost Centre),0.983907336355095,4
818 JURONG WEST ST 81,Pioneer Mall,0.4394955625293399,4
42A SIMS DR,Kallang Wave Mall,1.466285283095009,6
732 YISHUN AVE 5,Northpoint City,0.6453800140877975,5
1 HOUGANG AVE 3,The Midtown,0.7408203912030543,6
303 HOUGANG AVE 5,The Midtown,0.281215641995691,5
513 PASIR RIS ST 52,Elias Mall,0.4143008101817937,3
103 TAMPINES ST 11,Tampines Mall,0.5663390770066193,6
611 ELIAS RD,Elias Mall,0.3931061039032992,3
605 ELIAS RD,Elias Mall,0.19774939316090256,3
355 BT BATOK ST 31,West Mall,1.2925667769367382,4
347 KANG CHING RD,Taman Jurong Shopping Centre,0.6259184993105071,3
832 HOUGANG CTRL,Hougang Mall,0.48012201131443427,6
38A BENDEMEER RD,Aperia,1.1835560543358727,4
349 WOODLANDS AVE 3,Marsiling Mall,0.30819507717676237,3
418 ANG MO KIO AVE 10,AMK Hub,0.7905650446911512,3
133 CASHEW RD,Bukit Panjang Plaza,0.8793521902219876,7
571B WOODLANDS AVE 1,Causeway Point,0.8364468358127313,5
351 BT BATOK ST 34,West Mall,1.2933756581280362,3
925 TAMPINES ST 91,Century Square,0.7274960067259345,6
613 WOODLANDS AVE 4,888 Plaza,0.3442383287372447,5
1 JLN BT MERAH,Alexandra Central,0.33644229178790064,5
225 BISHAN ST 23,Junction 8,0.9284247504683133,4
114 DEPOT RD,Alexandra Central,0.6502011398867332,5
435 JURONG WEST ST 42,Boon Lay Shopping Centre,1.4000441632424,2
101 HENDERSON CRES,Tiong Bahru Plaza,0.7744079283375752,11
165 BISHAN ST 13,Junction 8,0.8707685787173758,2
302C PUNGGOL PL,Waterway Point,0.35757560519179943,5
976 JURONG WEST ST 93,Pioneer Mall,0.39840424019909726,3
50 MOH GUAN TER,Tiong Bahru Plaza,0.4586399946332251,7
114 TAMPINES ST 11,Tampines Mall,0.7659927444807716,6
55 NEW UPP CHANGI RD,East Village,0.8703636653472105,5
658 HOUGANG AVE 8,Hougang 1,0.41340840301062787,6
706 CLEMENTI WEST ST 2,West Coast Plaza,0.532616579036528,5
161 WOODLANDS ST 13,Marsiling Mall,0.6761074157807754,2
156 YISHUN ST 11,Northpoint City,0.5012613704473801,5
356B ADMIRALTY DR,Sun Plaza,0.2572714809120381,3
162A PUNGGOL CTRL,Punggol Plaza,0.27984273742352994,5
334A ANCHORVALE CRES,Compass One,0.9306687459375661,6
35 TEBAN GDNS RD,Big Box,1.3804558861145082,4
846 YISHUN RING RD,Wisteria Mall,0.746049890280289,3
406 JURONG WEST ST 42,Boon Lay Shopping Centre,1.4108435236405175,1
296C CHOA CHU KANG AVE 2,Keat Hong Shopping Centre,0.25065977362482794,5
430 CLEMENTI AVE 3,Grantral Mall,0.3016066326449346,5
516 WOODLANDS DR 14,888 Plaza,0.5433787704215556,5
381 TAMPINES ST 32,Eastpoint Mall,1.4241627070992993,5
202 BOON LAY DR,Boon Lay Shopping Centre,0.40871458369811475,4
262 JURONG EAST ST 24,Westgate,1.1059366439319596,5
452 YISHUN RING RD,Wisteria Mall,0.6482079206161586,3
393 BT BATOK WEST AVE 5,HillV2,1.279953161317616,8
215 PETIR RD,Fajar Shopping Centre,1.049641359540741,6
528C PASIR RIS ST 51,White Sands,0.23133118511507644,5
56 NEW UPP CHANGI RD,East Village,0.9444135344429578,5
636C SENJA RD,Junction 10,0.7621162782049712,11
176 LOMPANG RD,Bukit Panjang Plaza,0.18926816633996074,7
176 BISHAN ST 13,Junction 8,0.6500294139127891,2
172 LOR 1 TOA PAYOH,Balestier Hill Shopping Centre,0.473475941843451,5
765 JURONG WEST ST 74,Gek Poh Shopping Centre,0.14836031123957716,4
123 PENDING RD,Fajar Shopping Centre,0.7131961441028025,6
854 WOODLANDS ST 83,888 Plaza,0.384500236112956,5
195 BISHAN ST 13,Junction 8,0.33975111296457816,2
815 JURONG WEST ST 81,Pioneer Mall,0.4338901795507691,4
856 JURONG WEST ST 81,Gek Poh Shopping Centre,0.2544559709014919,4
539 BT BATOK ST 52,West Mall,0.5468264736071909,3
216 ANG MO KIO AVE 1,Broadway Plaza,0.8063059191771786,4
105 WOODLANDS ST 13,Marsiling Mall,0.4211140306091048,3
631 ANG MO KIO AVE 4,Broadway Plaza,1.0246506355937444,2
419 WOODLANDS ST 41,Marsiling Mall,0.7981622917497885,2
289F BT BATOK ST 25,West Mall,1.2734582411396815,4
146 TAMPINES AVE 5,Century Square,0.4932907776385934,6
67 C'WEALTH DR,Rochester Mall,1.136723809147443,5
111 LOR 3 GEYLANG,Kallang Wave Mall,0.9469340650374987,4
13 GHIM MOH RD,The Star Vista,0.3119442824284665,2
404 FAJAR RD,Bukit Panjang Plaza,0.3685926755440205,7
237 SERANGOON AVE 3,NEX,0.39650858636489206,3
214 ANG MO KIO AVE 3,Broadway Plaza,0.7209304707472222,3
843 WOODLANDS ST 82,Woodlands Mart,0.6319448298878971,5
498A TAMPINES ST 45,Loyang Point,0.9041462413394818,6
731 TAMPINES ST 71,Our Tampines Hub,0.8664153805170065,4
642D PUNGGOL DR,Oasis Terraces,0.5119992230499972,4
93 BEDOK NTH AVE 4,East Village,0.5618941275465312,6
414 JURONG WEST ST 42,Boon Lay Shopping Centre,1.6691576304254494,1
124 YISHUN ST 11,Northpoint City,0.9017393342984318,5
442 SIN MING AVE,Thomson Plaza,0.588561192679187,1
335B SMITH ST,People's Park Complex,0.21745074651930849,19
525 WOODLANDS DR 14,888 Plaza,0.5780563322331186,5
427 PASIR RIS DR 6,White Sands,0.7346921324964377,4
104 HENDERSON CRES,Tiong Bahru Plaza,0.7027923680821556,7
329 BT BATOK ST 33,West Mall,1.44161384618423,5
367A TAMPINES ST 34,Loyang Point,1.097040868240049,6
789 YISHUN AVE 2,Wisteria Mall,0.8354301836234532,3
623 HOUGANG AVE 8,Hougang 1,0.653419077550174,7
37 LOR 5 TOA PAYOH,HDB Hub,1.01694175558745,4
168 PETIR RD,Hillion Mall,0.18390317683641497,7
200D SENGKANG EAST RD,Compass One,0.577691040439629,9
305B ANCHORVALE LINK,Compass One,0.7791722978454638,8
311 ANG MO KIO AVE 3,AMK Hub,0.3057529315010311,3
58 LOR 4 TOA PAYOH,HDB Hub,0.6333835061214202,5
85B LOR 4 TOA PAYOH,HDB Hub,0.4778513276591151,6
166A PUNGGOL CTRL,Punggol Plaza,0.2848424180615135,5
105 TOWNER RD,City Square Mall,1.1047631129494495,7
634 VEERASAMY RD,Sim Lim Square,0.41781803441149545,28
711 WOODLANDS DR 70,Woodlands Mart,0.4941454912843937,4
938 TAMPINES AVE 5,Century Square,0.545375993798681,6
616 BEDOK RESERVOIR RD,Djitsun Mall,1.7470601825349932,3
924 JURONG WEST ST 92,Pioneer Mall,0.8137161939640594,3
485 ADMIRALTY LINK,Sun Plaza,0.9913146505550825,2
104A DEPOT RD,IMM,0.7896717817916605,6
107 TAMPINES ST 11,Tampines Mall,0.6021347115206872,6
239 BT BATOK EAST AVE 5,West Mall,0.6765359856106522,3
167A PUNGGOL EAST,Punggol Plaza,0.23905036506962898,5
2C GEYLANG SERAI,Singapore Post Centre (Singpost Centre),0.41167392473978276,11
609 BEDOK RESERVOIR RD,Djitsun Mall,2.022464294241139,0
648D JURONG WEST ST 61,Pioneer Mall,0.2500844658757337,4
550 WOODLANDS DR 44,888 Plaza,0.4899783072635438,5
666A YISHUN AVE 4,Wisteria Mall,0.2083069967120112,3
234 JURONG EAST ST 21,Westgate,0.6393681895775232,5
566 HOUGANG ST 51,Hougang Green Shopping Mall,0.2258159018895876,8
10 LOR 7 TOA PAYOH,HDB Hub,1.256624298922172,4
202 MARSILING DR,Marsiling Mall,1.1814980482710642,2
211 CHOA CHU KANG CTRL,Lot One,0.45718270217549034,10
502 JURONG WEST AVE 1,Boon Lay Shopping Centre,0.7720412496312051,3
37 TEBAN GDNS RD,Big Box,1.2345678587715074,4
146 WOODLANDS ST 13,Marsiling Mall,0.6928805269830174,2
253 BANGKIT RD,Fajar Shopping Centre,0.645472164775195,5
727 WOODLANDS CIRCLE,Woodlands Mart,0.2865279337091735,4
398 YISHUN RING RD,Junction 9,0.8067859094951698,3
410 EUNOS RD 5,Singapore Post Centre (Singpost Centre),0.5679288331299323,10
618 YISHUN RING RD,Wisteria Mall,0.6211208501068401,3
307A ANCHORVALE RD,Compass One,0.8276110619261724,8
445 TAMPINES ST 42,Tampines 1,0.7553792721827415,7
359 BT BATOK ST 31,West Mall,1.2576660972144258,4
227 JURONG EAST ST 21,JCube,1.0532034651475142,6
103 BT BATOK CTRL,West Mall,0.26562244474905067,5
102 JURONG EAST ST 13,JCube,0.38482497665349735,6
434 CHOA CHU KANG AVE 4,Lot One,0.46688685075476477,7
152 GANGSA RD,Hillion Mall,0.4849613109416203,8
505 SERANGOON NTH AVE 4,Hougang 1,0.4410783527279224,6
423 BT BATOK WEST AVE 2,West Mall,1.39889380117543,3
126 ANG MO KIO AVE 3,Broadway Plaza,0.26118529124234574,2
401 BEDOK NTH AVE 3,Bedok Point,0.6968003100787309,5
780 YISHUN RING RD,Northpoint City,0.7495076814151901,3
716 PASIR RIS ST 72,Elias Mall,0.7702301805728646,2
575 HOUGANG ST 51,Hougang Green Shopping Mall,0.18056455484983924,8
45 BENDEMEER RD,Aperia,1.416267335518178,3
716 JURONG WEST ST 71,Pioneer Mall,0.27502111650573224,4
738 TAMPINES ST 72,Our Tampines Hub,1.0426591942496173,4
157 MEI LING ST,Anchorpoint,0.506956652806405,3
971 HOUGANG ST 91,Hougang 1,0.2846845447221854,7
541 WOODLANDS DR 16,888 Plaza,1.0377725669790123,4
650 ANG MO KIO ST 61,Broadway Plaza,0.7307607243625179,2
868 TAMPINES ST 83,Our Tampines Hub,0.786557510530065,4
214 MARSILING LANE,Marsiling Mall,1.7360418707288967,2
217A JURONG EAST ST 21,JCube,0.8218338642833118,5
868A TAMPINES AVE 8,Our Tampines Hub,0.9598793396073149,4
518A TAMPINES CTRL 7,Our Tampines Hub,0.4538697824309158,4
346 CHOA CHU KANG LOOP,Lot One,0.1679062744696085,8
151 JLN TECK WHYE,Junction 10,0.3941720535511436,9
414 SEMBAWANG DR,Sun Plaza,0.377763574020265,3
326C ANCHORVALE RD,Compass One,0.8675389992691714,7
231 BT BATOK EAST AVE 5,West Mall,0.623784998227027,3
25 LIM LIAK ST,Tiong Bahru Plaza,0.4735837238447226,14
846 JURONG WEST ST 81,Pioneer Mall,0.7262476934974234,3
157 BT BATOK ST 11,West Mall,0.6552318924354207,5
291E BT BATOK ST 24,West Mall,0.9831308300206131,5
77 INDUS RD,Tiong Bahru Plaza,0.5175398063231635,24
16 MARINE TER,112 Katong,0.9983865821692652,7
233 TAMPINES ST 21,Tampines 1,0.35186255050953175,6
324 YISHUN CTRL,Junction 9,0.4852981094030119,3
351D CANBERRA RD,Sun Plaza,0.3332448608369752,3
410 YISHUN RING RD,Junction 9,0.9231892774524199,3
224 PENDING RD,Fajar Shopping Centre,0.9203685926450452,6
863B TAMPINES ST 83,Our Tampines Hub,0.6870793890133671,4
213 BOON LAY PL,Boon Lay Shopping Centre,0.3436299989592026,5
32 TEBAN GDNS RD,Big Box,1.2370906081396102,4
468 SEGAR RD,Fajar Shopping Centre,0.4705190419626526,5
337 ANG MO KIO AVE 1,AMK Hub,0.7687621907627811,3
742 WOODLANDS CIRCLE,Woodlands Mart,0.3044276303171428,4
12 MARSILING LANE,Marsiling Mall,0.7842630314636452,3
236 JURONG EAST ST 21,Westgate,0.6821461481951265,5
413 SAUJANA RD,Fajar Shopping Centre,0.311338005437614,6
835 TAMPINES ST 83,Our Tampines Hub,0.8071368653505009,4
416 SERANGOON CTRL,NEX,0.33314673598301,3
138 YISHUN RING RD,Northpoint City,0.7191499729787348,5
333C ANCHORVALE LINK,Compass One,0.4395567481940507,7
108 C'WEALTH CRES,The Star Vista,1.1889950207708058,2
713 JURONG WEST ST 71,Pioneer Mall,0.2520045531951662,4
285 CHOA CHU KANG AVE 3,Sunshine Place,0.4024299976874462,6
107 YISHUN RING RD,Northpoint City,1.053474742248997,5
862 WOODLANDS ST 83,888 Plaza,0.313475045978065,5
