flat,hawker,hawker_dist,num_hawker_2km
123 SERANGOON NTH AVE 1,Chomp Chomp Food Centre,0.7354523387522482,5
121 ANG MO KIO AVE 3,Blk 724 Ang Mo Kio Ave 6,0.4401600914036905,3
250 CHOA CHU KANG AVE 2,Market Street Food Centre,4.045157254670893,0
319 SEMBAWANG CL,Chong Pang Market & Food Centre,1.8774519467980495,2
754 JURONG WEST ST 74,Blk 505 Jurong West Street 52,2.013935644152815,0
402 YISHUN RING RD,Chong Pang Market & Food Centre,2.1681965059252453,0
454 TAMPINES ST 42,Market Street Food Centre,1.7217711881425215,1
72 GEYLANG BAHRU,Blks 79/79A Circuit Road,1.596252598589573,6
416 EUNOS RD 5,Geylang Serai Market,0.1487368516941346,10
266C PUNGGOL WAY,Market Street Food Centre,5.257740615458926,0
183B RIVERVALE CRES,Market Street Food Centre,4.338805252695263,0
61 C'WEALTH DR,Tanglin Halt Market,0.2882606272853817,6
852 JURONG WEST ST 81,Blk 505 Jurong West Street 52,2.8614985963533215,0
453 PASIR RIS DR 6,Market Street Food Centre,3.213795948293783,0
898 TAMPINES ST 81,Market Street Food Centre,1.1065999332226073,2
417 BEDOK NTH AVE 2,Blk 208B New Upper Changi Road,0.30900619707007015,7
251 CHOA CHU KANG AVE 2,Market Street Food Centre,3.9174695303334564,0
703 WEST COAST RD,Blk 726 Clementi West Street 2,0.5204937478852605,3
159A RIVERVALE CRES,Market Street Food Centre,3.9618117213748394,0
188 PUNGGOL CTRL,Market Street Food Centre,5.17954612226769,0
7A C'WEALTH AVE,Holland Village Market & Food Centre,0.48184255620212507,4
12 TOH YI DR,Bukit Timah Market,0.40155714557178623,1
150 BISHAN ST 11,Blk 210 Toa Payoh Lorong 8,0.4926829652564468,3
221 HOUGANG ST 21,Market Street Food Centre,0.3847206026294255,2
81B LOR 4 TOA PAYOH,Blk 93 Toa Payoh Lorong 4,0.2725823077601031,3
243 BT BATOK EAST AVE 5,Market Street Food Centre,2.1752308430838823,0
515A TAMPINES CTRL 7,Market Street Food Centre,1.4160168895821734,1
531 JELAPANG RD,Bukit Timah Market,5.248370995434055,0
869 WOODLANDS ST 83,Blks 20/21 Marsiling Lane,1.8726574088281298,4
333 CLEMENTI AVE 2,Blk 353 Clementi Ave 2,0.39159770984890224,3
152 BT BATOK ST 11,Market Street Food Centre,0.8878743968539031,1
495B TAMPINES ST 43,Market Street Food Centre,2.019478810519333,0
435 ANG MO KIO AVE 10,Blk 409 Ang Mo Kio Ave 10,0.5605983917261049,4
363 CLEMENTI AVE 2,Blk 353 Clementi Ave 2,0.2817243725095074,3
729 ANG MO KIO AVE 6,Blk 724 Ang Mo Kio Ave 6,0.19561040396066873,3
409 SERANGOON CTRL,Market Street Food Centre,1.7733588262830144,4
288 YISHUN AVE 6,Chong Pang Market & Food Centre,1.3623548853448155,2
526C PASIR RIS ST 51,Market Street Food Centre,2.5066099366707943,0
106 YISHUN RING RD,Chong Pang Market & Food Centre,0.09387202360179449,2
812 YISHUN RING RD,Chong Pang Market & Food Centre,1.6431963277034867,2
706 BEDOK NTH RD,Blk 538 Bedok North Street 3,0.8327369329869276,4
541 JURONG WEST AVE 1,Blk 505 Jurong West Street 52,0.31498062679069133,3
335C ANCHORVALE CRES,Market Street Food Centre,4.357548654436387,0
535 BT PANJANG RING RD,Bukit Timah Market,5.154157792386356,0
346 YISHUN AVE 11,Chong Pang Market & Food Centre,1.7196270819742936,2
630 WOODLANDS RING RD,Blks 20/21 Marsiling Lane,2.8895996818066725,0
394 TAMPINES AVE 7,Market Street Food Centre,1.6468040409997071,1
329 TAH CHING RD,Taman Jurong Market & Food Centre,0.3946218561432643,4
216 JURONG EAST ST 21,Market Street Food Centre,0.4407107888706806,3
125 BT MERAH VIEW,Blk 115 Bukit Merah View,0.20230783594749882,8
176D EDGEFIELD PLAINS,Market Street Food Centre,5.0222399219530205,0
480 PASIR RIS DR 4,Blks 2 & 3 Changi Village Road,3.5941207425355235,0
312 WOODLANDS ST 31,Blks 20/21 Marsiling Lane,1.4183343770275478,4
109 ALJUNIED CRES,Blk 117 Aljunied Ave 2,0.3016760281554395,8
486 ADMIRALTY LINK,Chong Pang Market & Food Centre,2.9926156816469685,0
108 HOUGANG AVE 1,Market Street Food Centre,0.8312203219050724,2
99B LOR 2 TOA PAYOH,Blk 93 Toa Payoh Lorong 4,0.25104753322218304,4
606 HOUGANG AVE 4,Market Street Food Centre,1.2805054496792323,2
22 HOUGANG AVE 3,Market Street Food Centre,0.7546486100532646,2
105B EDGEFIELD PLAINS,Market Street Food Centre,4.762501150120319,0
501D WELLINGTON CIRCLE,Chong Pang Market & Food Centre,2.2170820018526687,0
841 YISHUN ST 81,Chong Pang Market & Food Centre,1.8387124945832463,2
301 BT BATOK ST 31,Market Street Food Centre,1.9054853944209407,1
77A REDHILL RD,Blk 115 Bukit Merah View,0.6082090493371003,8
129 PASIR RIS ST 11,Market Street Food Centre,2.600689797680992,0
309A ANG MO KIO ST 31,Blk 724 Ang Mo Kio Ave 6,0.8041317353663695,4
828 YISHUN ST 81,Chong Pang Market & Food Centre,1.873923905405899,2
549 PASIR RIS ST 51,Market Street Food Centre,2.635531728787623,0
494B TAMPINES AVE 9,Market Street Food Centre,2.1076802733398585,0
44 BENDEMEER RD,North Bridge Road Market & Food Centre,1.8043874836212666,4
805 TAMPINES AVE 4,Market Street Food Centre,0.799928805186528,2
410B FERNVALE RD,Chomp Chomp Food Centre,3.0192023298056245,0
39 JLN RUMAH TINGGI,ABC Brickworks Market & Food Centre,0.2804966397915561,6
43 HOLLAND DR,Holland Village Market & Food Centre,0.46723970780138363,4
223 SIMEI ST 4,Market Street Food Centre,1.5096411503506615,1
525 CHOA CHU KANG ST 51,Blk 505 Jurong West Street 52,5.294616500817233,0
407 CHOA CHU KANG AVE 3,Market Street Food Centre,4.093793878684494,0
303C PUNGGOL CTRL,Market Street Food Centre,5.4123173730086025,0
181 ANG MO KIO AVE 5,Sembawang Hill Food Centre,1.029476036511208,2
495C TAMPINES ST 43,Market Street Food Centre,2.0826177324259967,0
837 TAMPINES ST 83,Market Street Food Centre,1.2606502401278845,2
989D JURONG WEST ST 93,Taman Jurong Market & Food Centre,2.906238519657872,0
159 ANG MO KIO AVE 4,Blk 724 Ang Mo Kio Ave 6,0.7951659826365525,2
211D PUNGGOL WALK,Market Street Food Centre,4.851756709333225,0
333B ANCHORVALE LINK,Market Street Food Centre,3.968523328870235,0
414 SAUJANA RD,Bukit Timah Market,4.832247244253138,0
429A YISHUN AVE 11,Chong Pang Market & Food Centre,2.573320436358486,0
82 BEDOK NTH RD,Blk 58 New Upper Changi Road,0.6051340577876452,9
552 ANG MO KIO AVE 10,Blk 409 Ang Mo Kio Ave 10,1.0623476938423915,4
106 HENDERSON CRES,Blk 115 Bukit Merah View,0.3864617130614765,8
247 HOUGANG AVE 3,Market Street Food Centre,0.6079043060597277,2
640 ROWELL RD,Berseh Food Centre,0.2384243827804183,9
313 ANG MO KIO AVE 3,Blk 409 Ang Mo Kio Ave 10,0.7236662760476472,4
488B CHOA CHU KANG AVE 5,Market Street Food Centre,3.703064518357569,0
323 HOUGANG AVE 5,Market Street Food Centre,1.5855731439776448,2
510B WELLINGTON CIRCLE,Chong Pang Market & Food Centre,2.5391281824750433,0
33 JLN BAHAGIA,Blk 75 Toa Payoh Lorong 5,1.2008581050779328,4
107 JLN BT MERAH,Blk 112 Jalan Bukit Merah,0.14095539417801892,7
48 JLN BAHAGIA,Blk 75 Toa Payoh Lorong 5,1.010908945977108,4
334 HOUGANG AVE 5,Market Street Food Centre,1.708035643926895,2
458 PASIR RIS DR 4,Market Street Food Centre,3.291759619201062,0
707 WOODLANDS DR 40,Blks 20/21 Marsiling Lane,2.19196037706152,0
414 SERANGOON CTRL,Market Street Food Centre,1.7253885057854064,4
225 TAMPINES ST 23,Market Street Food Centre,1.4744428395743572,1
532 WOODLANDS DR 14,Blks 20/21 Marsiling Lane,2.2103370142768908,0
719 YISHUN ST 71,Chong Pang Market & Food Centre,0.5230361078061484,2
857 TAMPINES ST 83,Market Street Food Centre,1.349791886015619,1
63 KALLANG BAHRU,North Bridge Road Market & Food Centre,1.7089430271838204,6
327 TAMPINES ST 32,Market Street Food Centre,1.6931155335134995,1
536 WOODLANDS DR 14,Blks 20/21 Marsiling Lane,2.1241988953362436,0
227 LOR 8 TOA PAYOH,Blk 210 Toa Payoh Lorong 8,0.35339848971544857,3
223 TAMPINES ST 24,Market Street Food Centre,1.430305274515886,1
722 BEDOK RESERVOIR RD,Market Street Food Centre,0.4608516861078895,7
284 TOH GUAN RD,Market Street Food Centre,1.0330688276233069,1
83 LOR 2 TOA PAYOH,Blk 93 Toa Payoh Lorong 4,0.3348777904730506,3
166B TECK WHYE CRES,Market Street Food Centre,4.712809399329212,0
359A ADMIRALTY DR,Chong Pang Market & Food Centre,2.4207835774400848,0
109B DEPOT RD,ABC Brickworks Market & Food Centre,0.6695252766135552,5
234 COMPASSVALE WALK,Market Street Food Centre,3.831238014839953,0
201A TAMPINES ST 21,Market Street Food Centre,1.2170245585609776,1
429B YISHUN AVE 11,Chong Pang Market & Food Centre,2.5587324649971253,0
576 PASIR RIS ST 53,Market Street Food Centre,3.0453688462700135,0
628 BT BATOK CTRL,Market Street Food Centre,1.5976380666793262,1
33 TANGLIN HALT RD,Tanglin Halt Market,0.4473198526035224,6
623 JURONG WEST ST 61,Blk 505 Jurong West Street 52,2.4727765283429064,0
11 EUNOS CRES,Blk 4A Eunos Crescent,0.16173563674582092,5
860 WOODLANDS ST 83,Blks 20/21 Marsiling Lane,1.93174830774038,4
338A TAH CHING RD,Taman Jurong Market & Food Centre,0.352025313867802,4
660D JURONG WEST ST 64,Taman Jurong Market & Food Centre,2.046121473894888,0
5 BOON KENG RD,Berseh Food Centre,1.066703830383115,8
239 HOUGANG ST 22,Market Street Food Centre,0.6007000179355081,2
601C PUNGGOL CTRL,Market Street Food Centre,5.407527404824465,0
548 ANG MO KIO AVE 10,Blk 409 Ang Mo Kio Ave 10,1.1371614872676228,4
741 YISHUN AVE 5,Chong Pang Market & Food Centre,0.5460626847311365,2
53 TEBAN GDNS RD,Taman Jurong Market & Food Centre,2.306246210042299,0
319 TAMPINES ST 33,Market Street Food Centre,1.428999511264078,1
425 TAMPINES ST 41,Market Street Food Centre,1.5212536065656417,1
102 BISHAN ST 12,Blk 93 Toa Payoh Lorong 4,0.7620660371321664,4
109 HOUGANG AVE 1,Market Street Food Centre,0.5564866185058512,2
406 TAMPINES ST 41,Market Street Food Centre,1.3385292890523823,1
304 YISHUN CTRL,Chong Pang Market & Food Centre,1.3275748895725672,2
762 YISHUN ST 72,Chong Pang Market & Food Centre,0.896423967851835,2
95 GEYLANG BAHRU,Blks 79/79A Circuit Road,1.5631971979684371,4
154 SIMEI ST 1,Market Street Food Centre,1.3850791199448782,1
303 BT BATOK ST 31,Market Street Food Centre,1.861916911838849,1
751 WOODLANDS CIRCLE,Blks 20/21 Marsiling Lane,1.895667867636296,4
774 WOODLANDS CRES,Blks 20/21 Marsiling Lane,2.4869396715702776,0
116 BEDOK RESERVOIR RD,Blk 4A Eunos Crescent,1.2764151593266595,3
242 BT BATOK EAST AVE 5,Market Street Food Centre,2.2051106904703692,0
536 UPP CROSS ST,Market Street Food Centre,0.04363645612235008,10
118 MARSILING RISE,Blks 20/21 Marsiling Lane,0.6657813125310146,4
678B JURONG WEST ST 64,Blk 505 Jurong West Street 52,1.6944516376913066,1
528B PASIR RIS ST 51,Market Street Food Centre,2.7750476785823417,0
411 PASIR RIS DR 6,Market Street Food Centre,3.1481800543199823,0
415 PASIR RIS DR 6,Market Street Food Centre,3.1759112467064194,0
894D WOODLANDS DR 50,Blks 20/21 Marsiling Lane,1.6497981181698376,4
25 EUNOS CRES,Blk 4A Eunos Crescent,0.4025546244452673,8
818 JURONG WEST ST 81,Blk 505 Jurong West Street 52,2.6334098771950964,0
42A SIMS DR,Blk 117 Aljunied Ave 2,1.2721716198916995,8
732 YISHUN AVE 5,Chong Pang Market & Food Centre,0.3484733979214499,2
1 HOUGANG AVE 3,Market Street Food Centre,0.9519156311467682,2
303 HOUGANG AVE 5,Market Street Food Centre,1.374608990063027,2
513 PASIR RIS ST 52,Market Street Food Centre,3.251972686315473,0
103 TAMPINES ST 11,Market Street Food Centre,0.2792499320553235,1
611 ELIAS RD,Market Street Food Centre,3.244771185617352,0
605 ELIAS RD,Market Street Food Centre,3.4621958526065435,0
355 BT BATOK ST 31,Market Street Food Centre,2.463503734333719,0
347 KANG CHING RD,Taman Jurong Market & Food Centre,0.6623189424945504,4
832 HOUGANG CTRL,Market Street Food Centre,1.3417639485430002,2
38A BENDEMEER RD,North Bridge Road Market & Food Centre,1.571013710555686,5
349 WOODLANDS AVE 3,Blks 20/21 Marsiling Lane,1.2575623949016017,4
418 ANG MO KIO AVE 10,Blk 409 Ang Mo Kio Ave 10,0.28237665003899926,4
133 CASHEW RD,Bukit Timah Market,3.892935759540568,0
571B WOODLANDS AVE 1,Blks 20/21 Marsiling Lane,2.115498963838636,0
351 BT BATOK ST 34,Market Street Food Centre,2.406260316418525,0
925 TAMPINES ST 91,Market Street Food Centre,0.4088680650487902,2
613 WOODLANDS AVE 4,Blks 20/21 Marsiling Lane,2.417921803281393,0
1 JLN BT MERAH,ABC Brickworks Market & Food Centre,0.05567691549904492,5
225 BISHAN ST 23,Blk 409 Ang Mo Kio Ave 10,0.9806331497589611,3
114 DEPOT RD,Alexandra Village Food Centre,0.5670906606584591,5
435 JURONG WEST ST 42,Blk 505 Jurong West Street 52,0.6438802858953984,4
101 HENDERSON CRES,Blk 115 Bukit Merah View,0.5783749541809978,8
165 BISHAN ST 13,Blk 210 Toa Payoh Lorong 8,1.0040423372782454,5
302C PUNGGOL PL,Market Street Food Centre,5.465935403071301,0
976 JURONG WEST ST 93,Blk 505 Jurong West Street 52,2.942196954997518,0
50 MOH GUAN TER,Tiong Bahru Market,0.23153813088400976,14
114 TAMPINES ST 11,Market Street Food Centre,0.2424887159636197,1
55 NEW UPP CHANGI RD,Blk 58 New Upper Changi Road,0.15161376022325546,7
658 HOUGANG AVE 8,Market Street Food Centre,1.631313560055053,2
706 CLEMENTI WEST ST 2,Blk 726 Clementi West Street 2,0.391489710103413,3
161 WOODLANDS ST 13,Blks 20/21 Marsiling Lane,1.1771517950979427,4
156 YISHUN ST 11,Chong Pang Market & Food Centre,0.5742720443735339,2
356B ADMIRALTY DR,Chong Pang Market & Food Centre,2.267323687451345,0
162A PUNGGOL CTRL,Market Street Food Centre,5.179112688339497,0
334A ANCHORVALE CRES,Market Street Food Centre,4.360486945877371,0
35 TEBAN GDNS RD,Blk 448 Clementi Ave 3,2.538272480041686,0
846 YISHUN RING RD,Chong Pang Market & Food Centre,1.770892117950959,2
406 JURONG WEST ST 42,Blk 505 Jurong West Street 52,0.6782109685307196,1
296C CHOA CHU KANG AVE 2,Market Street Food Centre,3.6898574288787063,0
430 CLEMENTI AVE 3,Blk 448 Clementi Ave 3,0.22055529246174338,3
516 WOODLANDS DR 14,Blks 20/21 Marsiling Lane,1.8394862712888884,4
381 TAMPINES ST 32,Market Street Food Centre,1.8408712532865685,1
202 BOON LAY DR,Blk 505 Jurong West Street 52,0.7475367579941906,3
262 JURONG EAST ST 24,Market Street Food Centre,0.36919011638418525,1
452 YISHUN RING RD,Chong Pang Market & Food Centre,2.1605191171778637,0
393 BT BATOK WEST AVE 5,Market Street Food Centre,3.0561036154454095,0
215 PETIR RD,Bukit Timah Market,3.9300353073690784,0
528C PASIR RIS ST 51,Market Street Food Centre,2.815499106419668,0
56 NEW UPP CHANGI RD,Blk 58 New Upper Changi Road,0.09737339721564195,8
636C SENJA RD,Market Street Food Centre,5.402328345254584,0
176 LOMPANG RD,Bukit Timah Market,4.5275185237116995,0
176 BISHAN ST 13,Blk 210 Toa Payoh Lorong 8,0.8829853413692571,5
172 LOR 1 TOA PAYOH,Blk 93 Toa Payoh Lorong 4,1.1432875504253401,4
765 JURONG WEST ST 74,Blk 505 Jurong West Street 52,2.2321934386391007,0
123 PENDING RD,Bukit Timah Market,4.2403320823528405,0
854 WOODLANDS ST 83,Blks 20/21 Marsiling Lane,1.8202700916488168,4
195 BISHAN ST 13,Blk 210 Toa Payoh Lorong 8,1.0035832847859734,5
815 JURONG WEST ST 81,Blk 505 Jurong West Street 52,2.5591896443850723,0
856 JURONG WEST ST 81,Blk 505 Jurong West Street 52,2.440958643745971,0
539 BT BATOK ST 52,Market Street Food Centre,1.9108256312053136,1
216 ANG MO KIO AVE 1,Blk 724 Ang Mo Kio Ave 6,0.8669821210260328,4
105 WOODLANDS ST 13,Blks 20/21 Marsiling Lane,0.8907142564068967,4
631 ANG MO KIO AVE 4,Blk 724 Ang Mo Kio Ave 6,1.037579502994145,2
419 WOODLANDS ST 41,Blks 20/21 Marsiling Lane,1.6726503849647931,4
289F BT BATOK ST 25,Bukit Timah Market,1.97636134353067,1
146 TAMPINES AVE 5,Market Street Food Centre,0.31528608961543125,1
67 C'WEALTH DR,Tanglin Halt Market,0.2543135092532047,6
111 LOR 3 GEYLANG,North Bridge Road Market & Food Centre,1.27440568583251,9
13 GHIM MOH RD,Blk 20 Ghim Moh Road,0.16376044711778096,4
404 FAJAR RD,Bukit Timah Market,4.63522260112728,0
237 SERANGOON AVE 3,Serangoon Garden Market,1.1003345077182165,5
214 ANG MO KIO AVE 3,Blk 724 Ang Mo Kio Ave 6,0.7844102321185314,4
843 WOODLANDS ST 82,Blks 20/21 Marsiling Lane,1.7648815450503306,4
498A TAMPINES ST 45,Market Street Food Centre,2.3015262146408526,0
731 TAMPINES ST 71,Market Street Food Centre,1.7035660536914383,1
642D PUNGGOL DR,Market Street Food Centre,5.500620883373139,0
93 BEDOK NTH AVE 4,Blk 58 New Upper Changi Road,0.9702167822705449,8
414 JURONG WEST ST 42,Blk 505 Jurong West Street 52,0.9145822452943566,2
124 YISHUN ST 11,Chong Pang Market & Food Centre,0.4446550654245169,2
442 SIN MING AVE,Blk 320 Shunfu Road,0.9529634845492988,2
335B SMITH ST,Chinatown Market,0.03333636321285476,12
525 WOODLANDS DR 14,Blks 20/21 Marsiling Lane,2.1878594341258277,0
427 PASIR RIS DR 6,Market Street Food Centre,2.9947129166137842,0
104 HENDERSON CRES,Blk 115 Bukit Merah View,0.43108231382381906,8
329 BT BATOK ST 33,Market Street Food Centre,2.4156953858502486,0
367A TAMPINES ST 34,Market Street Food Centre,2.158778669746808,0
789 YISHUN AVE 2,Chong Pang Market & Food Centre,1.3727101403240276,2
623 HOUGANG AVE 8,Market Street Food Centre,1.3291932759848373,4
37 LOR 5 TOA PAYOH,Blk 75 Toa Payoh Lorong 5,0.36325444219663705,3
168 PETIR RD,Bukit Timah Market,4.3956850069140145,0
200D SENGKANG EAST RD,Market Street Food Centre,3.2087445718707404,0
305B ANCHORVALE LINK,Market Street Food Centre,3.3400173133640814,0
311 ANG MO KIO AVE 3,Blk 724 Ang Mo Kio Ave 6,0.6636133086147288,3
58 LOR 4 TOA PAYOH,Blk 93 Toa Payoh Lorong 4,0.21801266779690032,3
85B LOR 4 TOA PAYOH,Blk 93 Toa Payoh Lorong 4,0.2627178232214467,3
166A PUNGGOL CTRL,Market Street Food Centre,5.101857991779475,0
105 TOWNER RD,Pek Kio Market & Food Centre,1.2987172539882017,7
634 VEERASAMY RD,Berseh Food Centre,0.2400731710229792,9
711 WOODLANDS DR 70,Blks 20/21 Marsiling Lane,2.27432666851034,0
938 TAMPINES AVE 5,Market Street Food Centre,0.3923828239453528,1
616 BEDOK RESERVOIR RD,Blk 538 Bedok North Street 3,1.1228511325197261,4
924 JURONG WEST ST 92,Blk 505 Jurong West Street 52,3.3495881471118323,0
485 ADMIRALTY LINK,Chong Pang Market & Food Centre,3.0440162814712406,0
104A DEPOT RD,Blk 11 Telok Blangah Crescent,0.7823007434274125,6
107 TAMPINES ST 11,Market Street Food Centre,0.48672945003590457,1
239 BT BATOK EAST AVE 5,Market Street Food Centre,2.0586290218688927,0
167A PUNGGOL EAST,Market Street Food Centre,5.026359424560919,0
2C GEYLANG SERAI,Geylang Serai Market,0.089546999294999,10
609 BEDOK RESERVOIR RD,Blk 538 Bedok North Street 3,1.415311268791418,2
648D JURONG WEST ST 61,Blk 505 Jurong West Street 52,2.571890522062507,0
550 WOODLANDS DR 44,Blks 20/21 Marsiling Lane,2.3069897579421035,0
666A YISHUN AVE 4,Chong Pang Market & Food Centre,1.8586598390681592,2
234 JURONG EAST ST 21,Market Street Food Centre,0.5791754977270269,1
566 HOUGANG ST 51,Market Street Food Centre,2.4661922231108466,0
10 LOR 7 TOA PAYOH,Blk 210 Toa Payoh Lorong 8,0.4272631359397583,3
202 MARSILING DR,Blks 20/21 Marsiling Lane,0.20562827039430542,4
211 CHOA CHU KANG CTRL,Market Street Food Centre,4.391427196418147,0
502 JURONG WEST AVE 1,Blk 505 Jurong West Street 52,0.0954768700499099,3
37 TEBAN GDNS RD,Blk 448 Clementi Ave 3,2.556566252596338,0
146 WOODLANDS ST 13,Blks 20/21 Marsiling Lane,0.8722301982365686,4
253 BANGKIT RD,Bukit Timah Market,4.4227689577139095,0
727 WOODLANDS CIRCLE,Blks 20/21 Marsiling Lane,2.517932777452377,0
398 YISHUN RING RD,Chong Pang Market & Food Centre,2.0591727587730224,0
410 EUNOS RD 5,Geylang Serai Market,0.2819699104145095,9
618 YISHUN RING RD,Chong Pang Market & Food Centre,1.6301928504524656,2
307A ANCHORVALE RD,Market Street Food Centre,3.3576937326248943,0
445 TAMPINES ST 42,Market Street Food Centre,1.5400268666530303,1
359 BT BATOK ST 31,Market Street Food Centre,2.470434446766602,0
227 JURONG EAST ST 21,Market Street Food Centre,0.2713973884544598,3
103 BT BATOK CTRL,Market Street Food Centre,1.2261771779975725,1
102 JURONG EAST ST 13,Market Street Food Centre,0.8214526873346302,3
434 CHOA CHU KANG AVE 4,Market Street Food Centre,4.540220863099976,0
152 GANGSA RD,Bukit Timah Market,4.097420458204912,0
505 SERANGOON NTH AVE 4,Chomp Chomp Food Centre,1.4724103014211467,4
423 BT BATOK WEST AVE 2,Market Street Food Centre,2.207279283338804,0
126 ANG MO KIO AVE 3,Blk 724 Ang Mo Kio Ave 6,0.3256411044822106,3
401 BEDOK NTH AVE 3,Market Street Food Centre,0.4131943541609923,7
780 YISHUN RING RD,Chong Pang Market & Food Centre,1.1507729848736807,2
716 PASIR RIS ST 72,Market Street Food Centre,4.217767842989263,0
575 HOUGANG ST 51,Market Street Food Centre,2.085993893695915,0
45 BENDEMEER RD,North Bridge Road Market & Food Centre,1.810584126473203,4
716 JURONG WEST ST 71,Blk 505 Jurong West Street 52,2.497123187984016,0
738 TAMPINES ST 72,Market Street Food Centre,1.9120365005789777,1
157 MEI LING ST,Alexandra Village Food Centre,0.7581920174430526,4
971 HOUGANG ST 91,Chomp Chomp Food Centre,2.1290012450969376,0
541 WOODLANDS DR 16,Blks 20/21 Marsiling Lane,2.4708655766819,0
650 ANG MO KIO ST 61,Blk 724 Ang Mo Kio Ave 6,0.7385323013586689,2
868 TAMPINES ST 83,Market Street Food Centre,1.5434455929547224,1
214 MARSILING LANE,Blks 20/21 Marsiling Lane,0.7033513061499742,4
217A JURONG EAST ST 21,Market Street Food Centre,0.34451747052921705,3
