flat,supermarket_dist,num_supermarket_2km
487 ADMIRALTY LINK,0.17572977799799408,13
160 BT BATOK ST 11,0.08232665104621094,22
232 BISHAN ST 22,0.2409821060323541,16
618A PUNGGOL DR,0.22419328542139838,14
22 MARSILING DR,1.037302294901422,5
211C COMPASSVALE LANE,0.3027815810183769,16
273B BISHAN ST 24,0.13189045902694044,14
138 BEDOK RESERVOIR RD,0.24714679962884814,13
509 PASIR RIS ST 52,0.3794495384718427,9
5 CHANGI VILLAGE RD,3.2446401950109576,0
3A GEYLANG SERAI,0.11376523716625987,24
612B PUNGGOL DR,0.06723772584607902,16
892A WOODLANDS DR 50,0.435843898128389,16
226 SIMEI ST 4,0.4412490031717898,16
308 ANG MO KIO AVE 1,0.35437418556902833,17
361 BT BATOK ST 31,0.20910048486218966,15
242 BISHAN ST 22,0.472008780505317,16
45 LOR 5 TOA PAYOH,0.39594698505913484,17
287 BT BATOK EAST AVE 3,0.14737455294874388,16
821 TAMPINES ST 81,0.07824039926195053,16
310A ANCHORVALE RD,0.8079593641061497,16
627 PASIR RIS DR 3,0.19537488876174186,6
701 WOODLANDS DR 40,0.5033546233815708,14
769 CHOA CHU KANG ST 54,0.5593406968685106,14
301D PUNGGOL PL,0.11273139071730322,17
438 ANG MO KIO AVE 10,0.20423588593716124,15
95 HAVELOCK RD,0.4713939119475954,31
121 BISHAN ST 12,0.2075078163918402,13
58 DAKOTA CRES,0.5180657306696649,25
16 TOH YI DR,0.39775667534598014,10
930 HOUGANG ST 91,0.20865425975302795,19
497C TAMPINES ST 45,0.45020716831183066,17
12A MARSILING LANE,1.0854750001327493,7
871 WOODLANDS ST 81,0.22021628414597735,14
17 HOLLAND DR,0.5220738617750442,17
315 SERANGOON AVE 2,0.556738201224032,14
329 JURONG EAST AVE 1,0.5297371793336005,11
49 WHAMPOA STH,0.5912999725125035,25
307D ANCHORVALE RD,0.7866867441541999,16
344 CLEMENTI AVE 5,0.0462306719502158,14
886C WOODLANDS DR 50,0.14780254804919582,14
316C ANCHORVALE LINK,0.419304353856501,15
708 CHOA CHU KANG ST 53,0.42278810931844546,11
616 ANG MO KIO AVE 4,0.3752097400964511,10
550B SEGAR RD,0.2800349508238695,12
248 BISHAN ST 22,0.4624836348662277,17
646 PUNGGOL CTRL,0.14665426349813945,10
246 SERANGOON AVE 3,0.2482288328514926,9
124 POTONG PASIR AVE 1,0.3574111585663557,16
450 ANG MO KIO AVE 10,0.4415447297789234,14
554 ANG MO KIO AVE 10,0.42389963820944976,13
215 YISHUN ST 21,0.24462298762078435,18
1G CANTONMENT RD,0.2080071281728674,18
727 YISHUN ST 71,0.24193777021277088,16
103 CLEMENTI ST 14,0.13170608090373825,11
852 HOUGANG CTRL,0.23002318706158437,17
410 BT BATOK WEST AVE 4,0.41356961587810326,15
337A TAH CHING RD,0.40839554191616856,16
858 YISHUN AVE 4,0.3611087492379098,14
195 PASIR RIS ST 12,0.32554024768228884,12
118 BEDOK NTH ST 2,0.13010261468810913,18
108 BISHAN ST 12,0.24486868731250555,13
478 PASIR RIS DR 4,0.24183986231340407,9
26 TELOK BLANGAH CRES,0.13282766738955434,17
741 WOODLANDS CIRCLE,0.3079156861166749,14
528 JURONG WEST ST 52,0.4528520152427331,11
450 TAMPINES ST 42,0.3601036500666881,18
224 BT BATOK ST 21,0.36402154115007695,17
14B LOR 7 TOA PAYOH,0.417028351399852,17
138 POTONG PASIR AVE 3,0.20910921205769845,16
423 JURONG WEST AVE 1,0.10537594354575112,9
28D DOVER CRES,0.16950962258346947,18
8A UPP BOON KENG RD,0.19581310494438808,26
388 TAMPINES ST 32,0.2181128924557532,16
231 SIMEI ST 4,0.4406053734600253,17
276D JURONG WEST ST 25,0.5273537118768798,8
510 SERANGOON NTH AVE 4,0.3180133909542738,16
961 JURONG WEST ST 92,0.08469940051065235,8
519A TAMPINES CTRL 8,0.6208960970465701,15
298 PUNGGOL CTRL,0.13565268265082214,17
221 YISHUN ST 21,0.23798200190663643,18
313 JURONG EAST ST 32,0.2985852821780228,14
314C ANCHORVALE LINK,0.5959660969717615,15
325B SENGKANG EAST WAY,0.46390706266156695,15
609 CHOA CHU KANG ST 62,0.3011110969640382,6
28C DOVER CRES,0.12526291300003478,18
261 SERANGOON CTRL DR,0.1226345424411492,10
120B RIVERVALE DR,0.26971178490355563,16
316A ANCHORVALE LINK,0.471155208255046,15
780B WOODLANDS CRES,0.06660056201012879,16
408B FERNVALE RD,0.2545448498990808,14
210 PETIR RD,0.5637892177734052,9
233 SERANGOON AVE 3,0.2259162480996278,10
512 BT BATOK ST 52,0.5694985887482115,16
311 CANBERRA RD,0.40007616205234936,14
419 FAJAR RD,0.14542275090848988,11
477A UPP SERANGOON VIEW,0.09821768102816085,10
58 JLN MA'MOR,0.40826680577513735,21
103 GANGSA RD,0.4553726998363794,12
634 BEDOK RESERVOIR RD,0.32649077391006126,14
220 HOUGANG ST 21,0.08860303827650165,15
724 TAMPINES ST 71,0.17228455424568312,10
421 BT BATOK WEST AVE 2,0.5312412048887096,11
453 TAMPINES ST 42,0.3747068492468412,17
171 BEDOK STH RD,0.56714498415834,12
119 MCNAIR RD,0.3499823338309507,29
779 YISHUN AVE 2,0.042137819695707034,16
377 CLEMENTI AVE 5,0.12354355122987729,14
432D YISHUN AVE 1,0.4825007557120562,13
254 KIM KEAT AVE,0.1138773625881967,15
162 JLN TECK WHYE,0.26397949653771297,16
34 JLN BAHAGIA,0.2505659406348638,22
517 SERANGOON NTH AVE 4,0.20505551581460515,16
134 PASIR RIS ST 11,0.49997410593887,15
86 LOR 2 TOA PAYOH,0.282610721982682,18
467 SEGAR RD,0.48905628858974476,8
178 LOMPANG RD,0.054498711849545266,12
421 HOUGANG AVE 10,0.33315058069448455,15
642B PUNGGOL DR,0.13037138398965425,10
707 CHOA CHU KANG ST 53,0.4845655885179725,11
86 C'WEALTH CL,0.30778337601454636,15
19 LIM LIAK ST,0.20846916280518885,25
871C TAMPINES ST 86,0.3557769446379122,8
101 TAMPINES ST 11,0.21202579922718562,19
247 BISHAN ST 22,0.43281605642881404,16
183 TOA PAYOH CTRL,0.20359178785059476,21
259C PUNGGOL FIELD,0.16275019150135445,16
469 TAMPINES ST 44,0.17077690232873793,18
339 WOODLANDS AVE 1,0.1797568941414476,8
154 JLN TECK WHYE,0.2765553421293951,17
495A TAMPINES ST 43,0.3464396383593739,18
383 TAMPINES ST 32,0.21699274860396167,15
142 LOR AH SOO,0.40314817264169034,12
9 HAIG RD,0.1486686090125028,27
288D JURONG EAST ST 21,0.6201471831447534,17
102 TECK WHYE LANE,0.13905785231919196,15
720 TAMPINES ST 72,0.48021196369540986,13
14 EUNOS CRES,0.21617863598514095,20
427 CHOA CHU KANG AVE 4,0.19752940916984332,11
633 HOUGANG AVE 8,0.21865480666976725,20
358 YISHUN RING RD,0.25889597468929665,16
430 ANG MO KIO AVE 3,0.39968247294165216,13
487B TAMPINES ST 45,0.5707959994947883,17
764 CHOA CHU KANG NTH 5,0.5369149901990452,12
584 ANG MO KIO AVE 3,0.21863845915036903,13
42 TELOK BLANGAH RISE,0.7325369573332977,13
30 HOLLAND CL,0.3115603065475486,13
40 BEO CRES,0.11218525601249393,30
273 TOH GUAN RD,0.5508533630647289,19
120 BEDOK RESERVOIR RD,0.48724966561860056,13
390 TAMPINES AVE 7,0.33251360491655135,16
346 UBI AVE 1,0.49787253615409316,21
487C CHOA CHU KANG AVE 5,0.17218628914470469,12
265 YISHUN ST 22,0.11873737261166728,15
203 CLEMENTI AVE 6,0.6272325017732442,12
442B FAJAR RD,0.2505575446490628,9
172 BT BATOK WEST AVE 8,0.3081987670072989,21
987B JURONG WEST ST 93,0.3842404355633843,8
504 PASIR RIS ST 52,0.42735057219346784,9
210 BISHAN ST 23,0.5808082772593549,16
76 LOR LIMAU,0.20993586243151757,26
417 PASIR RIS DR 6,0.4852648133964615,11
515 HOUGANG AVE 10,0.3140062656821672,19
326 TAH CHING RD,0.2657513929533443,16
771 BEDOK RESERVOIR VIEW,0.40820506366689774,23
113 C'WEALTH CRES,0.48436857699295344,14
272C JURONG WEST ST 24,0.27139249620273753,8
170 WOODLANDS ST 11,0.2759879234830537,7
660 WOODLANDS RING RD,0.4873713167792214,13
683B CHOA CHU KANG CRES,0.71562532569372,6
341 CHOA CHU KANG LOOP,0.1546698427637744,11
131 PASIR RIS ST 11,0.4299907213726868,14
45 MARINE CRES,0.34535330702947853,13
893D WOODLANDS DR 50,0.3612706565229384,16
483 SEGAR RD,0.2904546311009659,8
23 BEDOK STH AVE 1,0.2462841747597549,21
979C BUANGKOK CRES,0.16182641526807376,17
32 MARINE CRES,0.479431199173711,12
3 GHIM MOH RD,0.25967648192313475,13
207C COMPASSVALE LANE,0.3221274448283868,16
18 JOO SENG RD,0.3885739156665428,12
115 PASIR RIS ST 11,0.4258830325619493,14
545 BT PANJANG RING RD,0.21655581874870325,12
461 HOUGANG AVE 10,0.08598214167054428,16
402 ANG MO KIO AVE 10,0.5040691623218536,16
286B TOH GUAN RD,0.45369202277803994,18
79 TOA PAYOH CTRL,0.17732346939223997,20
525 BEDOK NTH ST 3,0.2996939521881466,19
108C MCNAIR RD,0.1964560757108328,29
220 CHOA CHU KANG CTRL,0.3539879223050571,12
463B SEMBAWANG DR,0.08305997304809888,15
285 BT BATOK EAST AVE 3,0.08475195031688301,15
296 TAMPINES ST 22,0.3872972232465081,13
745 YISHUN ST 72,0.16896773366516973,18
427 JURONG WEST AVE 1,0.15823074803161255,9
15 EUNOS CRES,0.2958595750781408,19
541 PASIR RIS ST 51,0.36093223544717046,15
148 SILAT AVE,0.8664754047931013,21
24 TEBAN GDNS RD,0.15710557688206553,16
12 FARRER PK RD,0.4472190676340256,28
692 JURONG WEST CTRL 1,0.2853451646368462,11
4 GHIM MOH RD,0.34401117797432673,13
309 TAMPINES ST 32,0.39453337332589883,15
252 TAMPINES ST 21,0.45040873741252085,16
514 JURONG WEST ST 52,0.49440757052493384,11
205 MARSILING DR,1.375464390617868,5
755 JURONG WEST ST 74,0.28915846907937487,9
401 WOODLANDS ST 41,0.1430506965248693,6
10C BEDOK STH AVE 2,0.23194639438192227,19
280 YISHUN ST 22,0.2830355313402537,15
572A WOODLANDS AVE 1,0.10243461995038348,11
782D WOODLANDS CRES,0.2209321887601908,18
186 TOA PAYOH CTRL,0.11323817210840306,22
19 CHAI CHEE RD,0.36359448814088063,20
20 TEBAN GDNS RD,0.1838598001926967,16
10B BOON TIONG RD,0.16903123197411193,25
323 YISHUN CTRL,0.24379623791056534,17
137 BEDOK NTH AVE 3,0.32497473617059175,19
355 WOODLANDS AVE 1,0.3597077509614521,8
223D COMPASSVALE WALK,0.6112195073275017,19
110 C'WEALTH CRES,0.5305788539958926,14
230H TAMPINES ST 21,0.45485556797690313,19
689D WOODLANDS DR 75,0.31527453346236206,19
481 PASIR RIS DR 4,0.28302401875643896,10
477 TAMPINES ST 43,0.07123444003533584,17
480 JURONG WEST ST 41,0.16691689272457014,9
116 HOUGANG AVE 1,0.33454928369275383,12
624A WOODLANDS DR 52,0.5736980444160792,13
291C COMPASSVALE ST,0.3280018274313968,20
542 HOUGANG AVE 8,0.5042818473131734,15
177 BISHAN ST 13,0.4445064928495741,14
313B SUMANG LINK,0.20734542197696695,15
927 YISHUN CTRL 1,0.06900600273045329,17
79 BEDOK NTH RD,0.39147449618843155,17
296A COMPASSVALE CRES,0.4386759755212426,20
141 SERANGOON NTH AVE 2,0.21250752169766962,17
196D PUNGGOL FIELD,0.37990398904819045,15
443 JURONG WEST AVE 1,0.10471465536755148,8
172 BISHAN ST 13,0.45594634183568095,12
130 CHOA CHU KANG AVE 1,0.1926114352408315,15
209 BISHAN ST 23,0.5607106139304734,17
203 PASIR RIS ST 21,0.28332628538463345,11
687C CHOA CHU KANG DR,0.875037749490538,6
140 TAMPINES ST 12,0.3008454805200514,19
272 PASIR RIS ST 21,0.19911577519556256,11
448 BT PANJANG RING RD,0.13465464990414322,8
125 TAMPINES ST 11,0.2214695498637518,19
308B ANG MO KIO AVE 1,0.35437418556902833,17
184 BISHAN ST 13,0.2993502141446178,12
833 TAMPINES ST 83,0.19171096313428002,11
258 BOON LAY DR,0.45091459679188045,12
159 SIMEI RD,0.7930581615429599,15
171 STIRLING RD,0.08456634594759958,13
226B COMPASSVALE WALK,0.38592146675364347,17
936 HOUGANG ST 92,0.126316617254723,20
151 RIVERVALE CRES,0.1660755744541742,19
442 PASIR RIS DR 6,0.08331443686519718,12
332 UBI AVE 1,0.33598923702606487,18
709 CLEMENTI WEST ST 2,0.3718535120710897,9
124 BISHAN ST 12,0.262521612695628,12
492 ADMIRALTY LINK,0.3125775795176573,12
124 TECK WHYE LANE,0.2693393120384335,15
108 BT PURMEI RD,0.82639986239127,15
16 JLN TENTERAM,0.4281133006693324,20
120 PASIR RIS ST 11,0.5174083422031795,15
847 JURONG WEST ST 81,0.3959051207632134,8
639 BEDOK RESERVOIR RD,0.35949355365608815,13
267A COMPASSVALE LINK,0.1500070362088968,15
97 C'WEALTH CRES,0.6018812926676018,14
282 CHOA CHU KANG AVE 3,0.19302554905240868,13
730 WOODLANDS CIRCLE,0.3697599053300294,14
643 JURONG WEST ST 61,0.318726718441637,8
69 LOR 4 TOA PAYOH,0.20208888350636361,20
614 WOODLANDS AVE 4,0.3187540971502076,14
748 PASIR RIS ST 71,0.21005455272981707,5
407 PASIR RIS DR 6,0.5500105148603222,9
333 BT BATOK ST 32,0.18909100887736666,16
421 CANBERRA RD,0.1386828870668442,12
158D RIVERVALE CRES,0.5461043218019197,15
109D EDGEDALE PLAINS,0.10711686621260583,15
264 WATERLOO ST,0.204470394953729,29
32 TELOK BLANGAH RISE,0.5768576117082952,14
274 CHOA CHU KANG AVE 2,0.20464043433677107,11
863 JURONG WEST ST 81,0.8676847773458194,9
8 LOR LEW LIAN,0.4484913561551543,13
338 WOODLANDS AVE 1,0.14971506816981425,8
231 PASIR RIS DR 4,0.2520788485566194,9
339 JURONG EAST AVE 1,0.4459199794730981,11
356 BT BATOK ST 31,0.3086725318111843,15
43 MARINE CRES,0.26216544047395957,13
87 BEDOK NTH ST 4,0.06245333629355287,21
227 CHOA CHU KANG CTRL,0.44430150757298587,13
158 PASIR RIS ST 13,0.32833046096347396,11
230 BISHAN ST 23,0.21056160934687654,16
280B SENGKANG EAST AVE,0.10076320682104734,17
614 HOUGANG AVE 8,0.49744668512421053,20
75A REDHILL RD,0.2501095551541312,18
762 CHOA CHU KANG NTH 5,0.5898338816176718,12
103 WOODLANDS ST 13,0.6922222394146257,8
590A MONTREAL LINK,0.8351162325511802,13
313 SERANGOON AVE 2,0.6297070393864426,14
305 YISHUN CTRL,0.3030913300670376,18
259 BISHAN ST 22,0.34761969320032027,16
252 BISHAN ST 22,0.5215274109226192,17
321 ANG MO KIO AVE 1,0.1277565087539995,17
9 SELEGIE RD,0.205587452178071,29
115 LOR 1 TOA PAYOH,0.8966992350824977,14
375 BT BATOK ST 31,0.04667019552813341,13
238 JURONG EAST ST 21,0.5621798786849778,19
120 SIMEI ST 1,0.22377912035243824,17
9 HOLLAND AVE,0.26456358305400973,14
391 BT BATOK WEST AVE 5,0.17191819622325813,13
120 HO CHING RD,0.3939703751856423,13
531 ANG MO KIO AVE 10,0.08990397600942884,13
156 HOUGANG ST 11,0.07201425560156818,11
430 BT PANJANG RING RD,0.20658520978726622,8
267B COMPASSVALE LINK,0.1526219997337235,15
418 FAJAR RD,0.23683287032800773,11
141 LOR AH SOO,0.49723985504920276,12
163 LOR 1 TOA PAYOH,0.3462032934525997,19
117 TECK WHYE LANE,0.15301379584906352,14
683C JURONG WEST ST 64,0.4441927991350411,11
937 JURONG WEST ST 91,0.17379293759928652,8
624C PUNGGOL CTRL,0.16099121530637192,15
322A JURONG EAST ST 31,0.3490002477047222,13
111 BEDOK RESERVOIR RD,0.5146187296257693,14
687A WOODLANDS DR 75,0.1320999832962947,19
156 BISHAN ST 13,0.5747626307031467,15
508 BT BATOK ST 52,0.6108980155930761,16
221A BEDOK CTRL,0.3579809395012451,21
479 JURONG WEST ST 41,0.1268647716186297,9
517 JELAPANG RD,0.308890671404516,11
164 BISHAN ST 13,0.7032105144103827,15
253 SIMEI ST 1,0.10930626432695778,16
103 YISHUN RING RD,0.0843184871830458,16
315C ANCHORVALE RD,0.5157136327406676,15
604 CLEMENTI WEST ST 1,0.2556909708334276,12
199 TOA PAYOH NTH,0.43804138610068866,14
543 HOUGANG AVE 8,0.4906870961782505,16
136 BISHAN ST 12,0.48204239458446446,13
450C SENGKANG WEST WAY,0.20930560899297912,8
758 PASIR RIS ST 71,0.4574117501964789,5
171 BISHAN ST 13,0.5019568584023119,11
120 PAYA LEBAR WAY,0.29608163555956496,27
117 YISHUN RING RD,0.5589719635637529,15
705 CLEMENTI WEST ST 2,0.4942276484990881,9
26 JLN KLINIK,0.2268916162565014,27
6 GHIM MOH RD,0.24090607106165776,13
239 PASIR RIS ST 21,0.38774855694278837,9
289C BT BATOK ST 25,0.4526529153650217,15
860B TAMPINES AVE 5,0.3120496055607994,14
957 HOUGANG ST 91,0.1131327832478393,17
403 CHOA CHU KANG AVE 3,0.15907706436210428,11
274 BT BATOK EAST AVE 4,0.10588313238780139,16
202 COMPASSVALE DR,0.2658835872615117,19
581 PASIR RIS ST 53,0.44122822095663494,9
101 YISHUN AVE 5,0.12213071790740866,15
209 ANG MO KIO AVE 3,0.1354196738670498,12
183C RIVERVALE CRES,0.490615588096522,16
10 TOH YI DR,0.5387587973647984,9
26 TANGLIN HALT RD,0.45241158504888856,16
124C RIVERVALE DR,0.2979955762613479,17
463 CRAWFORD LANE,0.36964628240556774,26
622 SENJA RD,0.16268694023556873,12
550 ANG MO KIO AVE 10,0.47527143815492273,13
130 BT BATOK WEST AVE 6,0.37135093452382534,18
757 CHOA CHU KANG NTH 5,0.3247135015986068,10
683B WOODLANDS DR 62,0.2063279670092734,15
753 WOODLANDS CIRCLE,0.39826517146614876,14
488A TAMPINES AVE 9,0.35701051109310233,17
365 BT BATOK ST 31,0.290505770448077,13
341 HOUGANG AVE 7,0.5077518731288257,13
259 BT BATOK EAST AVE 4,0.46180578685851525,16
260A SENGKANG EAST WAY,0.1959587684926064,19
144 JLN BT MERAH,0.7670340928014969,21
112B DEPOT RD,0.29328285100672685,13
120 BEDOK NTH ST 2,0.17961488804378128,18
175B YUNG KUANG RD,0.19580534908211825,13
661 YISHUN AVE 4,0.7110484734022419,16
121 MCNAIR RD,0.4477146151353419,29
104 JLN DUSUN,0.31439816330881365,18
136 RIVERVALE ST,0.3943956585451094,16
272 CHOA CHU KANG AVE 2,0.21553377799745038,11
750 JURONG WEST ST 73,0.4793184313037073,10
312 ANG MO KIO AVE 3,0.21296208748737383,16
21 DOVER CRES,0.21836881923593668,16
476 SEGAR RD,0.3776467081812286,8
257 KIM KEAT AVE,0.05593313938604137,17
510 WEST COAST DR,0.2237142197468919,11
225 YISHUN ST 21,0.14399805173112923,17
94 C'WEALTH DR,0.5010902497247393,14
240 BISHAN ST 22,0.4295348631810607,16
208 BOON LAY PL,0.2061656578090528,12
764 PASIR RIS ST 71,0.4335597398212132,5
8 MARINE TER,0.15961518502558722,10
519D TAMPINES CTRL 8,0.5938648774246477,14
274 YISHUN ST 22,0.2181528704214328,15
607 CLEMENTI WEST ST 1,0.2075447742821845,12
158 TAMPINES ST 12,0.21480666874889393,14
517 HOUGANG AVE 10,0.3795186577789088,19
573 CHOA CHU KANG ST 52,0.34272547455310076,9
108 TECK WHYE LANE,0.12474305837667063,14
320 BT BATOK ST 33,0.43487601399579073,13
603 BEDOK RESERVOIR RD,0.29383778142921924,14
405 SIN MING AVE,0.5650336639283828,11
718 WOODLANDS AVE 6,0.11209314640024207,15
653 SENJA LINK,0.30622396096425564,11
73 TELOK BLANGAH HTS,0.2609896938474835,14
626 SENJA RD,0.056287889273876464,14
494C TAMPINES ST 43,0.3788118901236503,17
267 BT BATOK EAST AVE 4,0.33980962786579116,17
865 WOODLANDS ST 83,0.2932993560428298,15
136 YISHUN RING RD,0.3360205104924206,18
638 ANG MO KIO AVE 6,0.827307339599168,11
759 JURONG WEST ST 74,0.43957267461909133,10
525 JELAPANG RD,0.1667371960240309,11
29 LIM LIAK ST,0.13707975961539362,26
685C JURONG WEST CTRL 1,0.3749375086544812,10
213 BEDOK NTH ST 1,0.11909399902262706,21
203 PETIR RD,0.6047911660847257,9
501 WOODLANDS DR 14,0.2687434182884492,13
479 TAMPINES ST 44,0.13207993860804346,18
513 BEDOK NTH AVE 2,0.2203992908428137,20
749 PASIR RIS ST 71,0.2666534134003155,5
258C COMPASSVALE RD,0.23413100487155097,20
134 BT BATOK WEST AVE 6,0.38904137038519115,18
305 ANG MO KIO AVE 1,0.24553918018600723,16
70 BEDOK STH RD,0.49286649667616095,15
214 BOON LAY PL,0.2940643347357884,10
150 ANG MO KIO AVE 5,0.40107170455215224,11
205 BEDOK NTH ST 1,0.0925948808230735,22
117 PENDING RD,0.4854404693040864,13
225C COMPASSVALE WALK,0.4713396564275017,17
652 WOODLANDS RING RD,0.28557212931442866,14
65 NEW UPP CHANGI RD,0.20579067239792448,18
61A STRATHMORE AVE,0.14508378817652695,19
86 TELOK BLANGAH HTS,0.3759528764421545,12
210A PUNGGOL PL,0.26511689291146545,18
44 JLN BAHAGIA,0.3034486755663624,22
301 SHUNFU RD,0.3665447029563164,9
529 JURONG WEST ST 52,0.4423617196413802,11
838 HOUGANG CTRL,0.3725420469721549,17
484 PASIR RIS DR 4,0.22170556875032005,9
51 NEW UPP CHANGI RD,0.11843086255536464,16
935 JURONG WEST ST 91,0.3664925554594921,8
278 BT BATOK EAST AVE 3,0.08287144718692478,16
486C TAMPINES AVE 9,0.49131711901273584,18
154 SERANGOON NTH AVE 1,0.037598437737488714,17
116 BT BATOK WEST AVE 6,0.3162141892216705,21
142 MARSILING RD,0.6000152503420758,6
291A COMPASSVALE ST,0.22781206349195854,19
212 YISHUN ST 21,0.29553559854250533,18
222 HOUGANG ST 21,0.1430715192379238,15
480 SEGAR RD,0.35088481044381825,8
772 BEDOK RESERVOIR VIEW,0.4567695898993632,24
116C RIVERVALE DR,0.38260072568796866,13
981B BUANGKOK CRES,0.0913785747239816,19
755 PASIR RIS ST 71,0.3770254689618284,5
342 CHOA CHU KANG LOOP,0.20609802047584172,11
656 SENJA RD,0.31073833343854584,11
642A PUNGGOL DR,0.15976619426630287,10
852 YISHUN ST 81,0.17182568132095868,14
473 SEMBAWANG DR,0.1547347003366718,13
913 JURONG WEST ST 91,0.4380954584885468,9
182 STIRLING RD,0.5338204245450365,14
249 HOUGANG AVE 3,0.4133547906777733,12
106 SPOTTISWOODE PK RD,1.0387923536225265,18
533 JURONG WEST ST 52,0.3928145027075383,11
554 CHOA CHU KANG NTH 6,0.4019045516881007,5
153 PASIR RIS ST 13,0.3744008535139312,11
919 JURONG WEST ST 91,0.5074385495651486,8
28 GHIM MOH LINK,0.1807806863458531,16
150 PETIR RD,0.41469804997037785,13
253 SERANGOON CTRL DR,0.040037539520756844,10
98 WHAMPOA DR,0.12059506920889156,29
109B EDGEDALE PLAINS,0.19068913046840424,14
59 LOR 5 TOA PAYOH,0.35761862508325637,18
9 CANTONMENT CL,0.4353320755904548,18
174 WOODLANDS ST 13,0.41936892366858214,8
622B PUNGGOL CTRL,0.020733016623380302,15
721 BEDOK RESERVOIR RD,0.37870966281417795,18
712 CLEMENTI WEST ST 2,0.3434033488886868,9
259 BOON LAY DR,0.43748359947951354,12
17 JLN TENTERAM,0.4494114195525762,20
153 YISHUN ST 11,0.20782693751060344,18
41 TEBAN GDNS RD,0.21904526764257054,15
122 POTONG PASIR AVE 1,0.28368517288253914,15
130 BEDOK NTH ST 2,0.47241648608006437,18
14 DOVER CL EAST,0.29497885184730904,16
712 YISHUN AVE 5,0.3247924084990578,14
234 YISHUN ST 21,0.19781051829426077,17
202 TOA PAYOH NTH,0.5371256347598902,14
703 TAMPINES ST 71,0.41369763571528606,14
117A RIVERVALE DR,0.2660922309728969,12
151 PETIR RD,0.36023309929611563,13
689 JURONG WEST CTRL 1,0.17054546576645643,11
190 PASIR RIS ST 12,0.38519040780219815,13
139 PASIR RIS ST 11,0.6150967655792396,14
270 BISHAN ST 24,0.17731018940743812,15
98 LOR 1 TOA PAYOH,0.6787254767065525,16
126A KIM TIAN RD,0.21721121143350194,24
101 JURONG EAST ST 13,0.1378528373771314,19
304 ANG MO KIO AVE 1,0.35047714518814566,17
432C YISHUN AVE 1,0.45758094394005205,13
501 TAMPINES CTRL 1,0.16836671756761823,16
664C JURONG WEST ST 64,0.27136282475648515,9
290B COMPASSVALE CRES,0.2650628340977307,19
115 BT BATOK WEST AVE 6,0.31362854162238385,21
486A TAMPINES AVE 9,0.4810273359947352,17
937 HOUGANG ST 92,0.09643229096305166,19
113 LOR 3 GEYLANG,0.1739258758692651,25
167C SIMEI LANE,0.7089088575633515,13
849 JURONG WEST ST 81,0.4458419493790086,8
103 ANG MO KIO AVE 3,0.34913628739946106,12
770 YISHUN AVE 3,0.1508198989688918,16
408 CHOA CHU KANG AVE 3,0.14131849484460987,9
447A JLN KAYU,0.0,10
250 HOUGANG AVE 3,0.45699689959598633,12
102 TOWNER RD,0.1776327407131189,29
351 CHOA CHU KANG CTRL,0.2706344609398658,11
938 HOUGANG ST 92,0.14927580672967752,21
350A YISHUN AVE 11,0.2999362557933849,16
435C FERNVALE RD,0.2698273231666448,10
591A MONTREAL LINK,0.805131496287687,11
528 CHOA CHU KANG ST 51,0.1765756806585335,8
