,ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y,address
1,277C COMPASSVALE LINK OCBC COMPASSVALE LINK - FAIRPRICE SINGAPORE 543277,277C,OCBC COMPASSVALE LINK - FAIRPRICE,1.382379847,103.8938004,103.8938004,543277,COMPASSVALE LINK,OCBC COMPASSVALE LINK - FAIRPRICE,34730.86301,40482.1412,277C COMPASSVALE LINK
2,277C COMPASSVALE LINK DBS NTUC COMPASSVALE LINK SINGAPORE 543277,277C,DBS NTUC COMPASSVALE LINK,1.382379847,103.8938004,103.8938004,543277,COMPASSVALE LINK,DBS NTUC COMPASSVALE LINK,34730.86301,40482.1412,277C COMPASSVALE LINK
0,679B PUNGGOL DRIVE WATERWAY BROOKS SINGAPORE 822679,679B,WATERWAY BROOKS,1.40631693,103.908463,103.908463,822679,PUNGGOL DRIVE,WATERWAY BROOKS,36362.54349,43129.03152,679B PUNGGOL DR
0,787E WOODLANDS CRESCENT HDB-WOODLANDS SINGAPORE 735787,787E,HDB-WOODLANDS,1.44492134,103.80229709999999,103.80229709999999,735787,WOODLANDS CRESCENT,HDB-WOODLANDS,24547.79163,47397.60177,787E WOODLANDS CRES
0,916 JURONG WEST STREET 91 NANYANG EMERALD SINGAPORE 640916,916,NANYANG EMERALD,1.340693227,103.6878156,103.6878156,640916,JURONG WEST STREET 91,NANYANG EMERALD,11807.06394,35873.04275,916 JURONG WEST ST 91
0,102 WOODLANDS STREET 13 HDB-WOODLANDS SINGAPORE 730102,102,HDB-WOODLANDS,1.436082949,103.7811996,103.7811996,730102,WOODLANDS STREET 13,HDB-WOODLANDS,22199.94742,46420.339439999996,102 WOODLANDS ST 13
0,511 JELAPANG ROAD HDB-BUKIT PANJANG SINGAPORE 670511,511,HDB-BUKIT PANJANG,1.3878135319999998,103.7684399,103.7684399,670511,JELAPANG ROAD,HDB-BUKIT PANJANG,20779.83776,41082.983980000005,511 JELAPANG RD
0,119 BISHAN STREET 12 HDB-BISHAN SINGAPORE 570119,119,HDB-BISHAN,1.347349574,103.85053520000001,103.85053520000001,570119,BISHAN STREET 12,HDB-BISHAN,29916.014010000003,36608.5932,119 BISHAN ST 12
0,162 BUKIT BATOK STREET 11 HDB-BUKIT BATOK SINGAPORE 650162,162,HDB-BUKIT BATOK,1.34768075,103.74188769999999,103.74188769999999,650162,BUKIT BATOK STREET 11,HDB-BUKIT BATOK,17824.75129,36645.39722,162 BT BATOK ST 11
0,725 ANG MO KIO AVENUE 6 HDB-ANG MO KIO SINGAPORE 560725,725,HDB-ANG MO KIO,1.3727908169999998,103.84691120000001,103.84691120000001,560725,ANG MO KIO AVENUE 6,HDB-ANG MO KIO,29512.696910000002,39421.75363,725 ANG MO KIO AVE 6
0,226 JURONG EAST STREET 21 HDB-JURONG EAST SINGAPORE 600226,226,HDB-JURONG EAST,1.341404713,103.7358435,103.7358435,600226,JURONG EAST STREET 21,HDB-JURONG EAST,17152.06745,35951.45024,226 JURONG EAST ST 21
0,626 WOODLANDS AVENUE 6 HDB-WOODLANDS SINGAPORE 730626,626,HDB-WOODLANDS,1.4334463530000001,103.80055809999999,103.80055809999999,730626,WOODLANDS AVENUE 6,HDB-WOODLANDS,24354.257990000002,46128.75781,626 WOODLANDS AVE 6
0,644 WOODLANDS RING ROAD HDB-WOODLANDS SINGAPORE 730644,644,HDB-WOODLANDS,1.436909085,103.8015994,103.8015994,730644,WOODLANDS RING ROAD,HDB-WOODLANDS,24470.14469,46511.6478,644 WOODLANDS RING RD
0,157 BISHAN STREET 13 HDB-BISHAN SINGAPORE 570157,157,HDB-BISHAN,1.3460575540000002,103.85668000000001,103.85668000000001,570157,BISHAN STREET 13,HDB-BISHAN,30599.868280000002,36465.73385,157 BISHAN ST 13
0,180A MARSILING ROAD MARSILING HEIGHTS SINGAPORE 731180,180A,MARSILING HEIGHTS,1.439043209,103.7781097,103.7781097,731180,MARSILING ROAD,MARSILING HEIGHTS,21856.10315,46747.67827,180A MARSILING RD
0,266 TOH GUAN ROAD TOH GUAN VIEW SINGAPORE 600266,266,TOH GUAN VIEW,1.3413413090000001,103.7443434,103.7443434,600266,TOH GUAN ROAD,TOH GUAN VIEW,18098.02524,35944.40325,266 TOH GUAN RD
0,268A BISHAN STREET 24 MULTI STOREY CAR PARK SINGAPORE 571268,268A,MULTI STOREY CAR PARK,1.3572945719999998,103.8427314,103.8427314,571268,BISHAN STREET 24,MULTI STOREY CAR PARK,29047.541839999998,37708.25553,268 BISHAN ST 24
1,268 BISHAN STREET 24 HDB-BISHAN SINGAPORE 570268,268,HDB-BISHAN,1.3576149080000002,103.84214509999998,103.84214509999998,570268,BISHAN STREET 24,HDB-BISHAN,28982.28755,37743.67649,268 BISHAN ST 24
2,268 BISHAN STREET 24 HDB PUBLIC SHELTERS SINGAPORE 570268,268,HDB PUBLIC SHELTERS,1.3576148869999998,103.8421456,103.8421456,570268,BISHAN STREET 24,HDB PUBLIC SHELTERS,28982.346719999998,37743.67409,268 BISHAN ST 24
0,331 UBI AVENUE 1 KAMPUNG UBI ESTATE SINGAPORE 400331,331,KAMPUNG UBI ESTATE,1.326587606,103.9035157,103.9035157,400331,UBI AVENUE 1,KAMPUNG UBI ESTATE,35812.22847,34312.945060000005,331 UBI AVE 1
0,137 PETIR ROAD HDB-BUKIT PANJANG SINGAPORE 670137,137,HDB-BUKIT PANJANG,1.3749905869999999,103.7695099,103.7695099,670137,PETIR ROAD,HDB-BUKIT PANJANG,20898.877080000002,39665.08364,137 PETIR RD
0,210 CHOA CHU KANG CENTRAL HDB-CHOA CHU KANG SINGAPORE 680210,210,HDB-CHOA CHU KANG,1.382525506,103.74793709999999,103.74793709999999,680210,CHOA CHU KANG CENTRAL,HDB-CHOA CHU KANG,18498.12524,40498.332689999996,210 CHOA CHU KANG CTRL
1,210 CHOA CHU KANG CENTRAL,210,NIL,1.382495777,103.74793709999999,103.74793709999999,NIL,CHOA CHU KANG CENTRAL,210 CHOA CHU KANG CENTRAL,18498.12561,40495.04541,210 CHOA CHU KANG CTRL
2,210 CHOA CHU KANG CENTRAL HDB PUBLIC SHELTERS SINGAPORE 680210,210,HDB PUBLIC SHELTERS,1.382495785,103.74793709999999,103.74793709999999,680210,CHOA CHU KANG CENTRAL,HDB PUBLIC SHELTERS,18498.12524,40495.04632,210 CHOA CHU KANG CTRL
0,546C SEGAR ROAD SEGAR VALE SINGAPORE 673546,546C,SEGAR VALE,1.388992571,103.7695007,103.7695007,673546,SEGAR ROAD,SEGAR VALE,20897.89815,41213.352999999996,546C SEGAR RD
0,16 CANTONMENT CLOSE CANTONMENT TOWERS SINGAPORE 080016,16,CANTONMENT TOWERS,1.273919926,103.8402609,103.8402609,080016,CANTONMENT CLOSE,CANTONMENT TOWERS,28772.6293,28489.11467,16 CANTONMENT CL
0,42 SIMS DRIVE HDB-GEYLANG SINGAPORE 380042,42,HDB-GEYLANG,1.317000196,103.8759946,103.8759946,380042,SIMS DRIVE,HDB-GEYLANG,32749.43075,33252.74833,42 SIMS DR
0,317 ANG MO KIO STREET 31 HDB-ANG MO KIO SINGAPORE 560317,317,HDB-ANG MO KIO,1.3656247830000001,103.8470115,103.8470115,560317,ANG MO KIO STREET 31,HDB-ANG MO KIO,29523.856139999996,38629.37017,317 ANG MO KIO ST 31
0,217A PETIR ROAD SINGAPORE 671217,217A,NIL,1.374180984,103.77439809999998,103.77439809999998,671217,PETIR ROAD,217A PETIR ROAD SINGAPORE 671217,21442.87416,39575.54783,217 PETIR RD
1,217 PETIR ROAD HDB-BUKIT PANJANG SINGAPORE 670217,217,HDB-BUKIT PANJANG,1.3749088230000002,103.7735478,103.7735478,670217,PETIR ROAD,HDB-BUKIT PANJANG,21348.252,39656.03094,217 PETIR RD
2,217 PETIR ROAD MY WORLD PRESCHOOL LTD. SINGAPORE 670217,217,MY WORLD PRESCHOOL LTD.,1.3749088130000002,103.7735478,103.7735478,670217,PETIR ROAD,MY WORLD PRESCHOOL LTD.,21348.25221,39656.029910000005,217 PETIR RD
0,230E TAMPINES STREET 24 HDB-TAMPINES SINGAPORE 528230,230E,HDB-TAMPINES,1.3560917330000002,103.9510454,103.9510454,528230,TAMPINES STREET 24,HDB-TAMPINES,41101.65563,37575.568230000004,230E TAMPINES ST 24
0,197B PUNGGOL FIELD HDB-PUNGGOL SINGAPORE 822197,197B,HDB-PUNGGOL,1.4001315109999999,103.90664759999999,103.90664759999999,822197,PUNGGOL FIELD,HDB-PUNGGOL,36160.529,42445.07215,197B PUNGGOL FIELD
0,150 PASIR RIS STREET 13 HDB-PASIR RIS SINGAPORE 510150,150,HDB-PASIR RIS,1.3627375780000002,103.962977,103.962977,510150,PASIR RIS STREET 13,HDB-PASIR RIS,42429.4711,38310.50163,150 PASIR RIS ST 13
0,263 YISHUN STREET 22 HDB-YISHUN SINGAPORE 760263,263,HDB-YISHUN,1.4361629809999998,103.8391111,103.8391111,760263,YISHUN STREET 22,HDB-YISHUN,28644.622339999998,46429.123569999996,263 YISHUN ST 22
0,111 COMMONWEALTH CRESCENT HDB-QUEENSTOWN SINGAPORE 140111,111,HDB-QUEENSTOWN,1.306352033,103.79846620000001,103.79846620000001,140111,COMMONWEALTH CRESCENT,HDB-QUEENSTOWN,24121.25599,32075.31557,111 C'WEALTH CRES
1,111 COMMONWEALTH CRESCENT COMMONWEALTH NEIGHBOURHOOD POLICE POST SINGAPORE 140111,111,COMMONWEALTH NEIGHBOURHOOD POLICE POST,1.306267716,103.79829190000001,103.79829190000001,140111,COMMONWEALTH CRESCENT,COMMONWEALTH NEIGHBOURHOOD POLICE POST,24101.85975,32065.99242,111 C'WEALTH CRES
0,155 ANG MO KIO AVENUE 4 YIO CHU KANG GROVE SINGAPORE 560155,155,YIO CHU KANG GROVE,1.3758772380000002,103.8400675,103.8400675,560155,ANG MO KIO AVENUE 4,YIO CHU KANG GROVE,28751.06942,39763.0312,155 ANG MO KIO AVE 4
0,448A SENGKANG WEST WAY FERNVALE CREST SINGAPORE 791448,448A,FERNVALE CREST,1.3929364990000002,103.8729985,103.8729985,791448,SENGKANG WEST WAY,FERNVALE CREST,32415.850360000004,41649.39369,448A SENGKANG WEST WAY
0,914 JURONG WEST STREET 91 NANYANG EMERALD SINGAPORE 640914,914,NANYANG EMERALD,1.341455371,103.6879703,103.6879703,640914,JURONG WEST STREET 91,NANYANG EMERALD,11824.285390000001,35957.31602,914 JURONG WEST ST 91
0,277 YISHUN STREET 22 FICUS VALE SINGAPORE 760277,277,FICUS VALE,1.4379184369999998,103.8369946,103.8369946,760277,YISHUN STREET 22,FICUS VALE,28409.08582,46623.23257,277 YISHUN ST 22
1,277 YISHUN STREET 22 PCF SPARKLETOTS PRESCHOOL @ CHONG PANG 277 (CC) SINGAPORE 760277,277,PCF SPARKLETOTS PRESCHOOL @ CHONG PANG 277 (CC),1.4379184369999998,103.8369946,103.8369946,760277,YISHUN STREET 22,PCF SPARKLETOTS PRESCHOOL @ CHONG PANG 277 (CC),28409.08591,46623.2326,277 YISHUN ST 22
0,471A UPPER SERANGOON CRESCENT HOUGANG PARKVIEW SINGAPORE 531471,471A,HOUGANG PARKVIEW,1.37814544,103.90176729999999,103.90176729999999,531471,UPPER SERANGOON CRESCENT,HOUGANG PARKVIEW,35617.49395,40013.94576,471A UPP SERANGOON CRES
0,468 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560468,468,TECK GHEE HORIZON,1.364876746,103.8562873,103.8562873,560468,ANG MO KIO AVENUE 10,TECK GHEE HORIZON,30556.14779,38546.66388,468 ANG MO KIO AVE 10
0,193 BUKIT BATOK WEST AVENUE 6 HDB-BUKIT BATOK SINGAPORE 650193,193,HDB-BUKIT BATOK,1.3460089430000002,103.74442359999999,103.74442359999999,650193,BUKIT BATOK WEST AVENUE 6,HDB-BUKIT BATOK,18106.96631,36460.5267,193 BT BATOK WEST AVE 6
0,411 PANDAN GARDENS HDB-JURONG EAST SINGAPORE 600411,411,HDB-JURONG EAST,1.319022393,103.74669190000002,103.74669190000002,600411,PANDAN GARDENS,HDB-JURONG EAST,18359.292569999998,33476.479680000004,411 PANDAN GDNS
0,493B TAMPINES AVENUE 9 HDB-TAMPINES SINGAPORE 521493,493B,HDB-TAMPINES,1.362265899,103.9520601,103.9520601,521493,TAMPINES AVENUE 9,HDB-TAMPINES,41214.54395,38258.28297,493B TAMPINES AVE 9
0,899A TAMPINES STREET 81 TAMPINES POLYVIEW SINGAPORE 521899,899A,TAMPINES POLYVIEW,1.346324736,103.9350085,103.9350085,521899,TAMPINES STREET 81,TAMPINES POLYVIEW,39316.973860000006,36495.500960000005,899A TAMPINES ST 81
0,673B JURONG WEST STREET 65 HDB-JURONG WEST SINGAPORE 642673,673B,HDB-JURONG WEST,1.34439825,103.7016635,103.7016635,642673,JURONG WEST STREET 65,HDB-JURONG WEST,13348.220229999999,36282.639189999994,673B JURONG WEST ST 65
0,728 CLEMENTI WEST STREET 2 HDB-CLEMENTI SINGAPORE 120728,728,HDB-CLEMENTI,1.305202068,103.76383340000001,103.76383340000001,120728,CLEMENTI WEST STREET 2,HDB-CLEMENTI,20266.93333,31948.23822,728 CLEMENTI WEST ST 2
1,728 CLEMENTI WEST STREET 2 WEST COAST NEIGHBOURHOOD POLICE POST SINGAPORE 120728,728,WEST COAST NEIGHBOURHOOD POLICE POST,1.304944053,103.7639684,103.7639684,120728,CLEMENTI WEST STREET 2,WEST COAST NEIGHBOURHOOD POLICE POST,20281.96432,31919.70783,728 CLEMENTI WEST ST 2
2,728 CLEMENTI WEST STREET 2 PCF SPARKLETOTS PRESCHOOL @ WEST COAST BLK 728 (KN) SINGAPORE 120728,728,PCF SPARKLETOTS PRESCHOOL @ WEST COAST BLK 728 (KN),1.305612722,103.7636027,103.7636027,120728,CLEMENTI WEST STREET 2,PCF SPARKLETOTS PRESCHOOL @ WEST COAST BLK 728 (KN),20241.259,31993.64701,728 CLEMENTI WEST ST 2
0,117 BUKIT MERAH CENTRAL MERAH HEIGHTS SINGAPORE 150117,117,MERAH HEIGHTS,1.28365235,103.81541109999999,103.81541109999999,150117,BUKIT MERAH CENTRAL,MERAH HEIGHTS,26007.040090000002,29565.28175,117 BT MERAH CTRL
0,369 TAMPINES STREET 34 HDB-TAMPINES SINGAPORE 520369,369,HDB-TAMPINES,1.3586991609999999,103.9602545,103.9602545,520369,TAMPINES STREET 34,HDB-TAMPINES,42126.50383,37863.93678,369 TAMPINES ST 34
0,176 WOODLANDS STREET 13 HDB-WOODLANDS SINGAPORE 730176,176,HDB-WOODLANDS,1.4335785840000002,103.77835350000001,103.77835350000001,730176,WOODLANDS STREET 13,HDB-WOODLANDS,21883.211909999998,46143.42661,176 WOODLANDS ST 13
0,31 BALAM ROAD BALAM GARDENS SINGAPORE 370031,31,BALAM GARDENS,1.3296823229999999,103.885408,103.885408,370031,BALAM ROAD,BALAM GARDENS,33797.01693,34655.09341,31 BALAM RD
1,31 BALAM ROAD PCF SPARKLETOTS PRESCHOOL @ MACPHERSON BLK 31 (KN) SINGAPORE 370031,31,PCF SPARKLETOTS PRESCHOOL @ MACPHERSON BLK 31 (KN),1.32968233,103.885408,103.885408,370031,BALAM ROAD,PCF SPARKLETOTS PRESCHOOL @ MACPHERSON BLK 31 (KN),33797.0175,34655.094110000005,31 BALAM RD
0,525 JURONG WEST STREET 52 SINGAPORE 640525,525,NIL,1.347316362,103.7163296,103.7163296,640525,JURONG WEST STREET 52,525 JURONG WEST STREET 52 SINGAPORE 640525,14980.413559999999,36605.22664,525 JURONG WEST ST 52
0,12 LORONG 7 TOA PAYOH TOA PAYOH COURT SINGAPORE 310012,12,TOA PAYOH COURT,1.336746107,103.85761590000001,103.85761590000001,310012,LORONG 7 TOA PAYOH,TOA PAYOH COURT,30704.03255,35436.12268,12 LOR 7 TOA PAYOH
0,137 MARSILING ROAD HDB-WOODLANDS SINGAPORE 730137,137,HDB-WOODLANDS,1.438456147,103.77708129999999,103.77708129999999,730137,MARSILING ROAD,HDB-WOODLANDS,21741.64964,46682.766760000006,137 MARSILING RD
0,431 ANG MO KIO AVENUE 10 CHONG BOON RISE SINGAPORE 560431,431,CHONG BOON RISE,1.36822021,103.85297890000001,103.85297890000001,560431,ANG MO KIO AVENUE 10,CHONG BOON RISE,30187.95629,38916.3639,431 ANG MO KIO AVE 10
0,227C COMPASSVALE DRIVE COMPASSVALE COURT SINGAPORE 543227,227C,COMPASSVALE COURT,1.386802298,103.901133,103.901133,543227,COMPASSVALE DRIVE,COMPASSVALE COURT,35546.866760000004,40971.17583,227C COMPASSVALE DR
0,44 CIRCUIT ROAD HDB-MACPHERSON SINGAPORE 370044,44,HDB-MACPHERSON,1.32665458,103.886119,103.886119,370044,CIRCUIT ROAD,HDB-MACPHERSON,33876.147730000004,34320.30263,44 CIRCUIT RD
0,621 ANG MO KIO AVENUE 9 YIO CHU KANG HEIGHTS SINGAPORE 560621,621,YIO CHU KANG HEIGHTS,1.383028759,103.8406691,103.8406691,560621,ANG MO KIO AVENUE 9,YIO CHU KANG HEIGHTS,28818.019510000002,40553.81024,621 ANG MO KIO AVE 9
1,621 ANG MO KIO AVENUE 9,621,NIL,1.3830287540000001,103.8406691,103.8406691,NIL,ANG MO KIO AVENUE 9,621 ANG MO KIO AVENUE 9,28818.019689999997,40553.8097,621 ANG MO KIO AVE 9
0,149 BISHAN STREET 11 BISHAN GREEN SINGAPORE 570149,149,BISHAN GREEN,1.344279409,103.8555557,103.8555557,570149,BISHAN STREET 11,BISHAN GREEN,30474.74444,36269.114480000004,149 BISHAN ST 11
0,256 ANG MO KIO AVENUE 4 KEBUN BARU VIEW SINGAPORE 560256,256,KEBUN BARU VIEW,1.370615176,103.8359677,103.8359677,560256,ANG MO KIO AVENUE 4,KEBUN BARU VIEW,28294.8144,39181.17822,256 ANG MO KIO AVE 4
0,752 WOODLANDS CIRCLE HDB-WOODLANDS SINGAPORE 730752,752,HDB-WOODLANDS,1.44560469,103.79490859999999,103.79490859999999,730752,WOODLANDS CIRCLE,HDB-WOODLANDS,23725.5716,47473.17575,752 WOODLANDS CIRCLE
0,273C PUNGGOL PLACE PUNGGOL REGALIA SINGAPORE 823273,273C,PUNGGOL REGALIA,1.4023030140000001,103.90126240000001,103.90126240000001,823273,PUNGGOL PLACE,PUNGGOL REGALIA,35561.22241,42685.16803,273C PUNGGOL PL
0,628B WOODLANDS RING ROAD HDB-WOODLANDS SINGAPORE 732628,628B,HDB-WOODLANDS,1.434127706,103.8006171,103.8006171,732628,WOODLANDS RING ROAD,HDB-WOODLANDS,24360.816280000003,46204.09836,628B WOODLANDS RING RD
0,129 BISHAN STREET 12 HDB-BISHAN SINGAPORE 570129,129,HDB-BISHAN,1.3456922669999998,103.8503993,103.8503993,570129,BISHAN STREET 12,HDB-BISHAN,29900.90145,36425.33654,129 BISHAN ST 12
0,302 ANG MO KIO AVENUE 3 ANG MO KIO 31 SINGAPORE 560302,302,ANG MO KIO 31,1.3670898319999998,103.84566020000001,103.84566020000001,560302,ANG MO KIO AVENUE 3,ANG MO KIO 31,29373.47445,38791.366969999995,302 ANG MO KIO AVE 3
0,115 YISHUN RING ROAD CHONG PANG VALE SINGAPORE 760115,115,CHONG PANG VALE,1.434564845,103.8279737,103.8279737,760115,YISHUN RING ROAD,CHONG PANG VALE,27405.193689999996,46252.40961,115 YISHUN RING RD
0,532 PASIR RIS DRIVE 1 HDB-PASIR RIS SINGAPORE 510532,532,HDB-PASIR RIS,1.371277214,103.95074659999999,103.95074659999999,510532,PASIR RIS DRIVE 1,HDB-PASIR RIS,41068.3202,39254.70321,532 PASIR RIS DR 1
0,150A BISHAN STREET 11 HDB-BISHAN SINGAPORE 571150,150A,HDB-BISHAN,1.3445598330000001,103.85573740000001,103.85573740000001,571150,BISHAN STREET 11,HDB-BISHAN,30494.971439999998,36300.122610000006,150A BISHAN ST 11
0,1B CANTONMENT ROAD THE PINNACLE@DUXTON SINGAPORE 085201,1B,THE PINNACLE@DUXTON,1.277799407,103.8414034,103.8414034,085201,CANTONMENT ROAD,THE PINNACLE@DUXTON,28899.7792,28918.087939999998,1B CANTONMENT RD
0,705 ANG MO KIO AVENUE 8 HDB-ANG MO KIO SINGAPORE 560705,705,HDB-ANG MO KIO,1.37043723,103.8475155,103.8475155,560705,ANG MO KIO AVENUE 8,HDB-ANG MO KIO,29579.94562,39161.50636,705 ANG MO KIO AVE 8
0,276 TAMPINES STREET 22 HDB-TAMPINES SINGAPORE 520276,276,HDB-TAMPINES,1.347443785,103.95061770000001,103.95061770000001,520276,TAMPINES STREET 22,HDB-TAMPINES,41054.104210000005,36619.3179,276 TAMPINES ST 22
0,720 PASIR RIS STREET 72 HDB-PASIR RIS SINGAPORE 510720,720,HDB-PASIR RIS,1.381785964,103.9364118,103.9364118,510720,PASIR RIS STREET 72,HDB-PASIR RIS,39472.970689999995,40416.63583,720 PASIR RIS ST 72
1,720 PASIR RIS STREET 72 HDB PUBLIC SHELTERS SINGAPORE 510720,720,HDB PUBLIC SHELTERS,1.381551236,103.9365682,103.9365682,510720,PASIR RIS STREET 72,HDB PUBLIC SHELTERS,39490.387310000006,40390.681489999995,720 PASIR RIS ST 72
2,720 PASIR RIS STREET 72 TOTSVILLE MONTESSORI KINDERGARTEN (PASIR RIS) SINGAPORE 510720,720,TOTSVILLE MONTESSORI KINDERGARTEN (PASIR RIS),1.3815817430000001,103.9365873,103.9365873,510720,PASIR RIS STREET 72,TOTSVILLE MONTESSORI KINDERGARTEN (PASIR RIS),39492.50398,40394.05492,720 PASIR RIS ST 72
0,578 ANG MO KIO AVENUE 10 CHENG SAN COURT SINGAPORE 560578,578,CHENG SAN COURT,1.371790676,103.8549612,103.8549612,560578,ANG MO KIO AVENUE 10,CHENG SAN COURT,30408.55686,39311.16979,578 ANG MO KIO AVE 10
0,602A CHOA CHU KANG STREET 62 SINGAPORE 681602,602A,NIL,1.3975659740000002,103.7444557,103.7444557,681602,CHOA CHU KANG STREET 62,602A CHOA CHU KANG STREET 62 SINGAPORE 681602,18110.74354,42161.44765,602 CHOA CHU KANG ST 62
1,602 CHOA CHU KANG STREET 62 HDB-CHOA CHU KANG SINGAPORE 680602,602,HDB-CHOA CHU KANG,1.3972441830000002,103.7445013,103.7445013,680602,CHOA CHU KANG STREET 62,HDB-CHOA CHU KANG,18115.82109,42125.86536,602 CHOA CHU KANG ST 62
2,602 CHOA CHU KANG STREET 62 MY FIRST SKOOL SINGAPORE 680602,602,MY FIRST SKOOL,1.397244182,103.7445013,103.7445013,680602,CHOA CHU KANG STREET 62,MY FIRST SKOOL,18115.821509999998,42125.86521,602 CHOA CHU KANG ST 62
0,516 JURONG WEST STREET 52 HDB-JURONG WEST SINGAPORE 640516,516,HDB-JURONG WEST,1.3455036530000002,103.7205575,103.7205575,640516,JURONG WEST STREET 52,HDB-JURONG WEST,15450.92489,36404.76393,516 JURONG WEST ST 52
1,516 JURONG WEST STREET 52 LAKESIDE FAMILY SERVICE CENTRE (JURONG WEST) SINGAPORE 640516,516,LAKESIDE FAMILY SERVICE CENTRE (JURONG WEST),1.3455044530000002,103.7205691,103.7205691,640516,JURONG WEST STREET 52,LAKESIDE FAMILY SERVICE CENTRE (JURONG WEST),15452.2177,36404.852380000004,516 JURONG WEST ST 52
0,478 SEGAR ROAD SEGAR GARDENS SINGAPORE 670478,478,SEGAR GARDENS,1.389531276,103.7728749,103.7728749,670478,SEGAR ROAD,SEGAR GARDENS,21273.4072,41272.91043,478 SEGAR RD
0,104 CLEMENTI STREET 14 SUNSET WAY RESIDENCE SINGAPORE 120104,104,SUNSET WAY RESIDENCE,1.322949685,103.7691892,103.7691892,120104,CLEMENTI STREET 14,SUNSET WAY RESIDENCE,20863.03355,33910.66394,104 CLEMENTI ST 14
0,688A WOODLANDS DRIVE 75 HDB-WOODLANDS SINGAPORE 731688,688A,HDB-WOODLANDS,1.442825199,103.8071977,103.8071977,731688,WOODLANDS DRIVE 75,HDB-WOODLANDS,25093.15701,47165.81415,688A WOODLANDS DR 75
0,112 BUKIT BATOK WEST AVENUE 6 HDB-BUKIT BATOK SINGAPORE 650112,112,HDB-BUKIT BATOK,1.348173534,103.7450252,103.7450252,650112,BUKIT BATOK WEST AVENUE 6,HDB-BUKIT BATOK,18173.92617,36699.873869999996,112 BT BATOK WEST AVE 6
0,861 JURONG WEST STREET 81 HDB-JURONG WEST SINGAPORE 640861,861,HDB-JURONG WEST,1.349552294,103.6967081,103.6967081,640861,JURONG WEST STREET 81,HDB-JURONG WEST,12796.76175,36852.57893,861 JURONG WEST ST 81
0,217 BISHAN STREET 23 HDB-BISHAN SINGAPORE 570217,217,HDB-BISHAN,1.356740015,103.84932950000001,103.84932950000001,570217,BISHAN STREET 23,HDB-BISHAN,29781.8322,37646.93937,217 BISHAN ST 23
0,111B DEPOT ROAD DEPOT HEIGHTS SINGAPORE 102111,111B,DEPOT HEIGHTS,1.281165101,103.80847179999999,103.80847179999999,102111,DEPOT ROAD,DEPOT HEIGHTS,25234.75146,29290.26107,111B DEPOT RD
0,149 MEI LING STREET HDB-QUEENSTOWN SINGAPORE 140149,149,HDB-QUEENSTOWN,1.294799758,103.8046091,103.8046091,140149,MEI LING STREET,HDB-QUEENSTOWN,24804.88195,30797.9157,149 MEI LING ST
0,752 CHOA CHU KANG NORTH 5 HDB-CHOA CHU KANG SINGAPORE 680752,752,HDB-CHOA CHU KANG,1.39227305,103.74742509999999,103.74742509999999,680752,CHOA CHU KANG NORTH 5,HDB-CHOA CHU KANG,18441.1875,41576.169930000004,752 CHOA CHU KANG NTH 5
0,301 UBI AVENUE 1 SINGAPORE 400301,301,NIL,1.330688025,103.901953,103.901953,400301,UBI AVENUE 1,301 UBI AVENUE 1 SINGAPORE 400301,35638.30845,34766.343810000006,301 UBI AVE 1
1,301 UBI AVENUE 1 DBS KAMPONG UBI BRANCH SINGAPORE 400301,301,DBS KAMPONG UBI BRANCH,1.3311297990000002,103.9020132,103.9020132,400301,UBI AVENUE 1,DBS KAMPONG UBI BRANCH,35644.99741,34815.19319,301 UBI AVE 1
2,301 UBI AVENUE 1 UOB UBI AVE 1 SINGAPORE 400301,301,UOB UBI AVE 1,1.331185096,103.90209859999999,103.90209859999999,400301,UBI AVENUE 1,UOB UBI AVE 1,35654.50909,34821.30789,301 UBI AVE 1
0,549B SEGAR ROAD SEGAR PALMVIEW SINGAPORE 672549,549B,SEGAR PALMVIEW,1.389737286,103.7678402,103.7678402,672549,SEGAR ROAD,SEGAR PALMVIEW,20713.111530000002,41295.704860000005,549B SEGAR RD
0,636 PASIR RIS DRIVE 1 HDB-PASIR RIS SINGAPORE 510636,636,HDB-PASIR RIS,1.37679049,103.9407416,103.9407416,510636,PASIR RIS DRIVE 1,HDB-PASIR RIS,39954.8511,39864.282119999996,636 PASIR RIS DR 1
1,636A PASIR RIS DRIVE 1 HDB-PASIR RIS SINGAPORE 511636,636A,HDB-PASIR RIS,1.376517363,103.9409107,103.9409107,511636,PASIR RIS DRIVE 1,HDB-PASIR RIS,39973.67645,39834.08184,636 PASIR RIS DR 1
2,636 PASIR RIS DRIVE 1 PCS PASIR RIS 01 SCC SINGAPORE 510636,636,PCS PASIR RIS 01 SCC,1.376790486,103.9407416,103.9407416,510636,PASIR RIS DRIVE 1,PCS PASIR RIS 01 SCC,39954.851910000005,39864.2816,636 PASIR RIS DR 1
0,428 BEDOK NORTH ROAD GARDEN HILL SINGAPORE 460428,428,GARDEN HILL,1.329539942,103.9276501,103.9276501,460428,BEDOK NORTH ROAD,GARDEN HILL,38498.13174,34639.4889,428 BEDOK NTH RD
