flat,school,school_dist,num_school_2km
228 PASIR RIS ST 21,Pasir Ris Primary School,0.17207241068746115,5
329 WOODLANDS ST 32,Fuchun Primary School,0.07639089620911349,7
661B JURONG WEST ST 64,Frontier Primary School,0.6561052281001876,10
492D TAMPINES ST 45,Tampines North Primary School,0.6761203694946152,11
285 YISHUN AVE 6,Chongfu School,0.16701552836085615,8
102 PASIR RIS ST 12,White Sands Primary School,0.38980684579950864,8
459 PASIR RIS DR 4,Casuarina Primary School,0.33429662411754485,7
758 CHOA CHU KANG NTH 5,Kranji Primary School,0.16435840143584912,9
438 TAMPINES ST 43,Tampines North Primary School,0.29827446045884404,13
415 WOODLANDS ST 41,Fuchun Primary School,0.5535276790639813,5
681C JURONG WEST CTRL 1,Westwood Primary School,0.5554383799997081,12
314 HOUGANG AVE 5,Holy Innocents' Primary School,0.22615417177671285,8
683 HOUGANG AVE 8,Montfort Junior School,0.37628963948677574,13
105 ALJUNIED CRES,Geylang Methodist School (Primary),0.24323525146191188,5
509A WELLINGTON CIRCLE,Wellington Primary School,0.2164897137743291,5
117 HOUGANG AVE 1,Xinghua Primary School,0.5366628157981335,4
325 TAH CHING RD,Lakeside Primary School,0.6239620650357671,6
824 WOODLANDS ST 81,Qihua Primary School,0.3125539101952849,12
219 BT BATOK ST 21,Bukit View Primary School,0.21006921769932124,7
810 WOODLANDS ST 81,Qihua Primary School,0.07336309881205828,12
36 EUNOS CRES,Eunos Primary School,0.4586593385458152,7
582 WOODLANDS DR 16,Woodlands Ring Primary School,0.558440586675496,11
740 YISHUN AVE 5,Jiemin Primary School,0.31701972091794983,11
205A COMPASSVALE LANE,North Vista Primary School,0.36930493576181656,18
220A BEDOK CTRL,Bedok Green Primary School,0.39686722705477495,8
630 JURONG WEST ST 65,West Grove Primary School,0.2656746486384833,9
112 LENGKONG TIGA,Telok Kurau Primary School,0.8020806778928539,7
46 BEDOK STH AVE 3,Tanjong Katong Primary School,0.4416679229858512,6
348 TAMPINES ST 33,East Spring Primary School,0.18376319331516786,8
857 JURONG WEST ST 81,Pioneer Primary School,0.2218317824700617,9
66 BEDOK STH AVE 3,Temasek Primary School,0.2203104247742996,5
601 CHOA CHU KANG ST 62,De La Salle School,0.26157572414457897,6
152 LOR 2 TOA PAYOH,Kheng Cheng School,0.41437428819327077,9
114 LENGKONG TIGA,Telok Kurau Primary School,0.8636055743813041,7
515C TAMPINES CTRL 7,Poi Ching School,0.422933484373129,8
9 GLOUCESTER RD,Farrer Park Primary School,0.15364815911512797,6
617 CHOA CHU KANG NTH 7,Unity Primary School,0.2700337947594265,4
58 HAVELOCK RD,Alexandra Primary School,0.47120877373265285,7
648C JURONG WEST ST 61,Jurong West Primary School,0.10961838541306378,9
101 ALJUNIED CRES,Geylang Methodist School (Primary),0.37310456392517233,4
624 BEDOK RESERVOIR RD,Damai Primary School,0.5543144484860487,8
514 WEST COAST RD,Qifa Primary School,0.4721335248746895,4
488 JURONG WEST AVE 1,Shuqun Primary School,0.5425565500903391,8
340 ANG MO KIO AVE 1,Teck Ghee Primary School,0.193230422018926,12
141 YISHUN RING RD,Jiemin Primary School,0.39032857135662113,11
440 PASIR RIS DR 4,Casuarina Primary School,0.4455368491260114,7
458 CLEMENTI AVE 3,Pei Tong Primary School,0.5123366645875858,4
336 HOUGANG AVE 7,CHIJ Our Lady of the Nativity,0.4348832018967426,10
412B FERNVALE LINK,Fernvale Primary School,0.4302538823279915,10
715 JURONG WEST ST 71,West Grove Primary School,0.30280370910175575,9
435A FERNVALE RD,Sengkang Green Primary School,0.1403293094508047,7
128 KIM TIAN RD,Zhangde Primary School,0.4398550479629007,8
16 OUTRAM HILL,River Valley Primary School,0.8699829378308297,7
448 CHOA CHU KANG AVE 4,Concord Primary School,0.13634132070242796,6
424 HOUGANG AVE 6,Montfort Junior School,0.4375721322363117,14
772 WOODLANDS DR 60,Riverside Primary School,0.4159904424969011,8
604A PUNGGOL RD,Punggol View Primary School,0.25229065217605684,14
15 HOLLAND DR,Henry Park Primary School,0.36179702930932595,3
277 CHOA CHU KANG AVE 2,South View Primary School,0.3648469829223733,7
267 TAMPINES ST 21,Yumin Primary School,0.18124948333362798,10
373 TAMPINES ST 34,East Spring Primary School,0.4704606038281089,11
682 CHOA CHU KANG CRES,Unity Primary School,0.19256443545002966,4
207 BT BATOK ST 21,Bukit View Primary School,0.4693488657991202,8
402 BT BATOK WEST AVE 7,Dazhong Primary School,0.7611520715154856,6
213C PUNGGOL WALK,Punggol Green Primary School,0.13439959776612656,17
62 CIRCUIT RD,Canossa Catholic Primary School,0.5973789563331222,8
310 CLEMENTI AVE 4,Nan Hua Primary School,0.49584013700732865,5
652B JURONG WEST ST 61,Frontier Primary School,0.18842411530973688,9
846 SIMS AVE,Haig Girls' School,0.6532940835875627,9
834 YISHUN ST 81,Peiying Primary School,0.485139670100427,5
496G TAMPINES AVE 9,Tampines North Primary School,0.18252197995775485,13
702 TAMPINES ST 71,Poi Ching School,0.3175946108864777,8
618 JURONG WEST ST 65,Jurong West Primary School,0.3118135223172253,10
21 CHAI CHEE RD,Opera Estate Primary School,0.6591938766321109,8
222 PENDING RD,Bukit Panjang Primary School,0.565535268168419,7
453 FAJAR RD,Beacon Primary School,0.26811450843346935,6
44 TANGLIN HALT RD,New Town Primary School,0.18470991657165012,3
683A JURONG WEST CTRL 1,West Grove Primary School,0.6948499985510247,12
679B JURONG WEST CTRL 1,Westwood Primary School,0.7123353196486798,10
451 TAMPINES ST 42,Gongshang Primary School,0.5764112960614365,11
658 JLN TENAGA,Telok Kurau Primary School,0.6118393991994886,5
664 BUFFALO RD,Farrer Park Primary School,0.7049362584423048,4
881 WOODLANDS ST 82,Evergreen Primary School,0.289435994060423,10
368 BT BATOK ST 31,Dazhong Primary School,0.3245234801910237,5
422 JURONG WEST ST 42,Shuqun Primary School,0.6143684576768911,8
135 RIVERVALE ST,North Spring Primary School,0.1810880921603229,19
554 BEDOK NTH ST 3,Yu Neng Primary School,0.4508551089514759,8
124 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.2309111119055103,5
146 YISHUN ST 11,Ahmad Ibrahim Primary School,0.30059019060687303,11
571 PASIR RIS ST 53,Elias Park Primary School,0.21663456191433417,8
166 BT BATOK WEST AVE 8,Princess Elizabeth Primary School,0.3016480555469176,8
175A YUNG KUANG RD,Lakeside Primary School,0.8081241457958528,5
87 REDHILL CL,Gan Eng Seng Primary School,0.4224899248027119,8
224 YISHUN ST 21,Yishun Primary School,0.1814325836642853,11
406 BT BATOK WEST AVE 7,Dazhong Primary School,0.7253529876583457,6
475D UPP SERANGOON CRES,CHIJ Our Lady of the Nativity,0.37782918828666484,11
582 PASIR RIS ST 53,Elias Park Primary School,0.17220208282348665,7
126 HOUGANG AVE 1,Xinghua Primary School,0.8132215297968812,6
651 HOUGANG AVE 8,Xinmin Primary School,0.24770610700718573,12
124A BT MERAH VIEW,Zhangde Primary School,0.37719982559114046,8
91 LOR 3 TOA PAYOH,Kheng Cheng School,0.12977311118945528,9
240 YISHUN RING RD,Xishan Primary School,0.14939382810649413,11
362 BT BATOK ST 31,Dazhong Primary School,0.28644752719362576,5
289C PUNGGOL PL,Edgefield Primary School,0.4567081806899866,16
304A ANCHORVALE LINK,Anchor Green Primary School,0.35810651131543136,19
108 LENGKONG TIGA,Eunos Primary School,0.640900567950484,7
663C JURONG WEST ST 65,Frontier Primary School,0.3427719381887271,10
60 TEBAN GDNS RD,Fuhua Primary School,1.525323757709878,1
154 BISHAN ST 13,Kuo Chuan Presbyterian Primary School,0.3054912412869316,11
29 MARINE CRES,Tao Nan School,0.29666403264359026,4
703 CHOA CHU KANG ST 53,Kranji Primary School,0.3308549906067207,9
721 PASIR RIS ST 72,Park View Primary School,0.5533608845304553,3
238 CHOA CHU KANG CTRL,South View Primary School,0.30732184831050235,8
794 YISHUN RING RD,Peiying Primary School,0.35341409000890195,9
192A RIVERVALE DR,Rivervale Primary School,0.16207729220379197,19
53 PIPIT RD,Canossa Catholic Primary School,0.6158391392972384,7
547 WOODLANDS DR 16,Innova Primary School,0.2912844125857603,10
551 SERANGOON NTH AVE 3,Rosyth School,0.4324003739452145,8
290D BT BATOK EAST AVE 3,Keming Primary School,0.16199083554515253,7
175D PUNGGOL FIELD,Edgefield Primary School,0.20553468580897247,14
169 STIRLING RD,Queenstown Primary School,0.8136304507689538,4
413 PASIR RIS DR 6,Casuarina Primary School,0.198881549509617,7
109 TECK WHYE LANE,Teck Whye Primary School,0.5703358900064138,9
40 SIMS DR,Geylang Methodist School (Primary),0.8391053805912706,4
213 JURONG EAST ST 21,Yuhua Primary School,0.44654011707400143,6
118 TECK WHYE LANE,South View Primary School,0.4284290639119167,8
141 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.5396863684805123,5
869 TAMPINES ST 83,Poi Ching School,0.43067973200763976,7
787 YISHUN RING RD,Peiying Primary School,0.44657231284483945,10
179 LOMPANG RD,Zhenghua Primary School,0.45575958985844045,9
205 CHOA CHU KANG CTRL,South View Primary School,0.1691003634539822,8
275 PASIR RIS ST 21,White Sands Primary School,0.4564068267707593,6
260 BISHAN ST 22,Catholic High School (Primary),0.6169007584577411,12
275A JURONG WEST ST 25,Corporation Primary School,0.6049515832958,9
208C PUNGGOL PL,Punggol Green Primary School,0.2806843299704077,17
17B CIRCUIT RD,Canossa Catholic Primary School,0.9098904975647664,8
326A ANCHORVALE RD,Springdale Primary School,0.21110024015950674,16
5 PINE CL,Kong Hwa School,0.7616969462279156,3
235 COMPASSVALE WALK,Seng Kang Primary School,0.1824112264974283,19
18A CIRCUIT RD,Canossa Catholic Primary School,0.7683862561724434,8
615 CHOA CHU KANG ST 62,Unity Primary School,0.31636195688813684,4
166 BISHAN ST 13,Kuo Chuan Presbyterian Primary School,0.057923325474855035,12
941 TAMPINES AVE 5,Junyuan Primary School,0.20931433535162763,11
159 BEDOK STH AVE 3,Temasek Primary School,0.1475249080372942,4
94 WHAMPOA DR,Hong Wen School,0.21359588945276647,7
453D FERNVALE RD,Sengkang Green Primary School,0.06700597110706556,6
504 BT BATOK ST 52,Lianhua Primary School,0.2569409229851268,6
564 HOUGANG ST 51,Yio Chu Kang Primary School,0.4251328062510659,18
281 BT BATOK EAST AVE 3,Keming Primary School,0.291197768847926,7
290 BISHAN ST 24,Catholic High School (Primary),0.20795976503932057,10
207A COMPASSVALE LANE,North Vista Primary School,0.3486661512701977,17
440 TAMPINES ST 43,Tampines North Primary School,0.29798951790755157,13
603 SENJA RD,West View Primary School,0.30653413107924776,9
513 CHOA CHU KANG ST 51,De La Salle School,0.596888166108562,8
84B LOR 2 TOA PAYOH,Kheng Cheng School,0.21063894970674793,9
708 BEDOK NTH RD,Damai Primary School,0.22048171728988808,6
722 CLEMENTI WEST ST 2,Qifa Primary School,1.3090851060616728,4
127C KIM TIAN RD,Zhangde Primary School,0.5434711019222885,8
183 EDGEFIELD PLAINS,Edgefield Primary School,0.31512093685367,14
15 BEACH RD,Stamford Primary School,0.6226870946469352,2
792 WOODLANDS AVE 6,Admiralty Primary School,0.24861884180309968,10
241 BT PANJANG RING RD,Zhenghua Primary School,0.30067999920979144,7
627 CHOA CHU KANG ST 62,De La Salle School,0.43170019089759937,6
291C BT BATOK ST 24,Keming Primary School,0.277325862880944,7
287A JURONG EAST ST 21,Yuhua Primary School,0.5914577962569767,6
214 TAMPINES ST 23,Yumin Primary School,0.4727343430159707,10
658D JURONG WEST ST 65,Frontier Primary School,0.1354290638282227,10
493D TAMPINES ST 43,Tampines North Primary School,0.37889637119147423,12
340B SEMBAWANG CL,Sembawang Primary School,0.3867394156725362,7
603 ANG MO KIO AVE 5,Mayflower Primary School,0.4569667636697304,5
142 TAMPINES ST 12,Tampines Primary School,0.24421865790588274,10
387 BT BATOK WEST AVE 5,Dazhong Primary School,0.8001472801577598,5
356 WOODLANDS AVE 5,Si Ling Primary School,0.1100752927398026,10
771 YISHUN AVE 3,Jiemin Primary School,0.4714198130826489,11
114 HO CHING RD,Lakeside Primary School,0.8438780514648103,6
120 BISHAN ST 12,Guangyang Primary School,0.21940670404419382,13
834 HOUGANG CTRL,Montfort Junior School,0.44924306362625466,12
602 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.17494353325395723,6
36 BEDOK STH AVE 2,Bedok Green Primary School,0.2725667800484408,7
79E TOA PAYOH CTRL,Kheng Cheng School,0.3748412741925014,9
657 HOUGANG AVE 8,Xinmin Primary School,0.29856183130382,14
331 YISHUN RING RD,Huamin Primary School,0.41996406520778273,10
280 BT BATOK EAST AVE 3,Keming Primary School,0.2807430639280518,7
35 BEDOK STH AVE 2,Tanjong Katong Primary School,0.23313274940099396,7
756 JURONG WEST ST 74,Westwood Primary School,0.24116089762765427,9
212 BISHAN ST 23,Catholic High School (Primary),0.49546068264137105,12
820 WOODLANDS ST 82,Qihua Primary School,0.22235874403913394,12
307B ANCHORVALE RD,Anchor Green Primary School,0.12535048385555653,17
925 JURONG WEST ST 92,Juying Primary School,0.1972946593814447,7
389 BT BATOK WEST AVE 5,Dazhong Primary School,0.8243217078528511,5
343 UBI AVE 1,Maha Bodhi School,0.23501166288970268,5
611 CHOA CHU KANG ST 62,Unity Primary School,0.48738589085880585,4
510 WOODLANDS DR 14,Woodgrove Primary School,0.21315258404428927,11
294 PUNGGOL CTRL,Punggol View Primary School,0.3165833540840269,16
64 NEW UPP CHANGI RD,Tanjong Katong Primary School,0.08176432793759321,7
136 PASIR RIS ST 11,White Sands Primary School,0.3690886737833467,10
310 HOUGANG AVE 5,Holy Innocents' Primary School,0.28516969005924514,9
433 HOUGANG AVE 8,Punggol Primary School,0.25021490753111814,14
703 BEDOK RESERVOIR RD,Damai Primary School,0.2522808338457859,6
415 PANDAN GDNS,Qifa Primary School,1.3280921450379148,3
26B JLN MEMBINA,Zhangde Primary School,0.16736985892524572,8
449 CHOA CHU KANG AVE 4,Concord Primary School,0.13765161794314415,5
108 SERANGOON NTH AVE 1,Rosyth School,0.5054567042145534,7
744 YISHUN ST 72,Jiemin Primary School,0.4383076040128063,11
556 HOUGANG ST 51,Palm View Primary School,0.46771459811469945,17
451 ANG MO KIO AVE 10,Jing Shan Primary School,0.5371674077710924,8
410 JURONG WEST ST 42,Shuqun Primary School,0.8626712380480434,6
33 BALAM RD,Canossa Catholic Primary School,0.6142613918673143,7
344 BT BATOK ST 34,Dazhong Primary School,0.4335941620415273,5
87 ZION RD,River Valley Primary School,0.5439526536953311,7
634 JURONG WEST ST 65,West Grove Primary School,0.1792332470794834,9
1 KG KAYU RD,Kong Hwa School,0.9692096547410167,3
910 JURONG WEST ST 91,Xingnan Primary School,0.17425888933331446,7
780D WOODLANDS CRES,Riverside Primary School,0.11226798667281418,10
603 CLEMENTI WEST ST 1,Pei Tong Primary School,1.2563610249237056,4
12 KG ARANG RD,Kong Hwa School,1.2429402275426735,3
123 BEDOK NTH ST 2,Tanjong Katong Primary School,0.5727607748600272,8
482 JURONG WEST ST 41,Shuqun Primary School,0.3595861669277231,9
298C COMPASSVALE ST,Compassvale Primary School,0.3968075659069945,19
925 HOUGANG ST 91,Hougang Primary School,0.2126258351467832,15
917 HOUGANG AVE 9,Yio Chu Kang Primary School,0.38926928767077923,13
264A COMPASSVALE BOW,North Vista Primary School,0.2227776242012236,17
180 YUNG SHENG RD,Lakeside Primary School,0.629583848510716,5
252 YISHUN RING RD,Xishan Primary School,0.3446502799939832,9
989C JURONG WEST ST 93,Frontier Primary School,0.5134973201975569,7
350 CHOA CHU KANG CTRL,South View Primary School,0.46765742253886056,8
655 SENJA RD,West Spring Primary School,0.31201127404208945,9
518C TAMPINES CTRL 7,Poi Ching School,0.4469362598600362,8
289B BT BATOK ST 25,Keming Primary School,0.49909440757137824,5
908 TAMPINES AVE 4,Junyuan Primary School,0.3106430156848917,11
330 WOODLANDS AVE 1,Fuchun Primary School,0.10340069312398589,7
316 TAMPINES ST 33,East Spring Primary School,0.49792747817052835,9
877 YISHUN ST 81,Naval Base Primary School,0.4556428015798508,5
871A TAMPINES ST 84,Poi Ching School,0.5479991752797478,4
127 YISHUN ST 11,Ahmad Ibrahim Primary School,0.22467207783512944,10
549 CHOA CHU KANG ST 52,De La Salle School,0.18177028637522918,8
162 WOODLANDS ST 13,Marsiling Primary School,0.16643891232364114,6
742 YISHUN AVE 5,Jiemin Primary School,0.37168535224785515,11
315A ANG MO KIO ST 31,Teck Ghee Primary School,0.4766894689436581,11
406 SERANGOON AVE 1,Yangzheng Primary School,0.5501935428210374,6
204C COMPASSVALE DR,North Vista Primary School,0.5293313932806292,18
504 JURONG WEST ST 51,Rulang Primary School,0.33037828808727737,6
30 MARSILING DR,Marsiling Primary School,0.9110537843081534,4
261 BT BATOK EAST AVE 4,Keming Primary School,0.6491734911989644,6
322 CLEMENTI AVE 5,Pei Tong Primary School,0.13889140416226162,5
558 ANG MO KIO AVE 10,Jing Shan Primary School,0.8246060935585854,8
306 JURONG EAST ST 32,Jurong Primary School,0.3844651565955955,6
489C TAMPINES ST 45,White Sands Primary School,0.6416156400188736,11
345 CLEMENTI AVE 5,Pei Tong Primary School,0.2396647969510021,5
402 PANDAN GDNS,Qifa Primary School,1.2278180658310216,3
297 TAMPINES ST 22,Chongzheng Primary School,0.4017179072219813,10
164 BEDOK STH RD,Temasek Primary School,0.2825778279531834,4
326 HOUGANG AVE 7,Holy Innocents' Primary School,0.5609497540478522,10
12 MARINE TER,Ngee Ann Primary School,0.2468973116091326,5
205 PASIR RIS ST 21,White Sands Primary School,0.27154062573914445,6
117 BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.6888877361512445,8
123 BT BATOK CTRL,Princess Elizabeth Primary School,0.7640565860365135,7
140 YISHUN RING RD,Ahmad Ibrahim Primary School,0.3780727547948225,11
305B PUNGGOL RD,Punggol View Primary School,0.09619556136050002,14
89 C'WEALTH DR,New Town Primary School,0.6196432417428916,5
220 PASIR RIS ST 21,Pasir Ris Primary School,0.31005175137180635,7
256 TAMPINES ST 21,Yumin Primary School,0.21425340829307832,11
793 YISHUN RING RD,Peiying Primary School,0.3846021207136359,9
736 TAMPINES ST 72,Poi Ching School,0.15090818754502547,6
804 WOODLANDS ST 81,Qihua Primary School,0.23699247712061478,12
296C COMPASSVALE CRES,Compassvale Primary School,0.37216311572291255,18
100 WHAMPOA DR,Hong Wen School,0.3811196615382387,8
712 HOUGANG AVE 2,Holy Innocents' Primary School,0.7071385260198669,10
305A ANCHORVALE LINK,Anchor Green Primary School,0.26974783511512446,19
157 SIMEI RD,Changkat Primary School,0.9414477420746812,7
113 SERANGOON NTH AVE 1,Rosyth School,0.6556196847965482,7
522B TAMPINES CTRL 7,Poi Ching School,0.41638819216933604,8
708 HOUGANG AVE 2,Holy Innocents' Primary School,0.5109461672746743,12
253 TAMPINES ST 21,Yumin Primary School,0.3511582831240969,11
110 RIVERVALE WALK,North Vista Primary School,0.5005416389426034,17
168 BT BATOK WEST AVE 8,Princess Elizabeth Primary School,0.2262911146478817,8
669D JURONG WEST ST 64,West Grove Primary School,0.49842440677577,11
539 WOODLANDS DR 16,Innova Primary School,0.18942427627193645,10
145 JLN BT MERAH,Radin Mas Primary School,0.7507808215361881,8
522 SERANGOON NTH AVE 4,Rosyth School,0.14741888501481448,9
689E WOODLANDS DR 75,Greenwood Primary School,0.6165247440083906,10
918 JURONG WEST ST 91,Juying Primary School,0.19451747132806896,7
94 HAVELOCK RD,River Valley Primary School,0.729320553637718,7
124 MCNAIR RD,Hong Wen School,0.40962293593721716,5
110 WHAMPOA RD,Hong Wen School,0.6003567359289029,7
