flat,school,school_dist,num_school_2km,hawker,hawker_dist,num_hawker_2km,park_dist,num_park_2km,mall,mall_dist,num_mall_2km,mrt,mrt_dist,num_mrt_2km,supermarket_dist,num_supermarket_2km,dist_dhoby
338 TAMPINES ST 33,East Spring Primary School,0.2695883664874176,9,Market Street Food Centre,1.8077627942713064,1,0.648573335589196,13,Eastpoint Mall,1.2649519189342804,5,TAMPINES EAST MRT STATION,0.7339264412978131,7,0.3011788144732487,16,13.993799159170779
336 CLEMENTI AVE 2,Pei Tong Primary School,0.1933211186578274,5,Blk 353 Clementi Ave 2,0.3162298850187282,3,0.8400544999072191,21,Grantral Mall,0.5337657559872585,5,CLEMENTI MRT STATION,0.4755602901556776,2,0.1144589640164646,15,8.679301429311348
42 CHAI CHEE ST,Fengshan Primary School,0.7247326927495865,8,Blk 538 Bedok North Street 3,0.429763761978203,7,0.7800191126806021,18,Djitsun Mall,0.4734572420950564,4,BEDOK MRT STATION,0.6397040449889121,4,0.3900441949322475,20,9.505345896809333
110B PUNGGOL FIELD,Mee Toh School,0.1473945379227065,13,Market Street Food Centre,4.818994562136818,0,0.7920950723388889,3,Punggol Plaza,0.406915449091265,6,MERIDIAN LRT STATION,0.1587963199867912,21,0.1255409681950312,15,12.836827628330724
772 PASIR RIS ST 71,Meridian Primary School,0.2140722744988533,4,Market Street Food Centre,3.3798578602388525,0,0.5782329053695558,6,Elias Mall,0.6605293830040395,3,PASIR RIS MRT STATION,1.3899093933347069,1,0.4930388167899968,5,13.22381628699909
756 PASIR RIS ST 71,Meridian Primary School,0.2867499555158185,3,Market Street Food Centre,3.756704805475763,0,1.0644470345173391,2,Elias Mall,0.9669645509093958,2,PASIR RIS MRT STATION,1.8486195082353112,1,0.3859259472265679,5,13.091044966013962
203 BISHAN ST 23,Catholic High School (Primary),0.3610905474376669,13,Blk 320 Shunfu Road,1.192887593189645,5,0.4968062789772883,18,Junction 8,0.4947069842794273,4,BISHAN MRT STATION,0.4038774497938256,6,0.4979145309918053,16,6.111671051952954
647 JURONG WEST ST 61,Jurong West Primary School,0.1932768116380084,9,Blk 505 Jurong West Street 52,2.5697319103953578,0,0.577572224159132,4,Pioneer Mall,0.1686756543369517,4,PIONEER MRT STATION,0.279155533164409,2,0.1734588213920207,9,17.066652787607325
494E TAMPINES ST 43,Tampines North Primary School,0.6410646845299358,11,Market Street Food Centre,2.2668497929539577,0,0.5375713637541683,9,White Sands,0.9970653692413648,7,TAMPINES EAST MRT STATION,0.8954779586396218,4,0.4324473541245016,17,14.020693906181748
274B JURONG WEST ST 25,Corporation Primary School,0.5020608684501472,8,Blk 505 Jurong West Street 52,1.725134813149704,1,0.2763151321296283,3,Gek Poh Shopping Centre,0.717681178262131,4,BOON LAY MRT STATION,1.607865024410637,2,0.4514688950703636,8,16.87682591062347
439A SENGKANG WEST AVE,Sengkang Green Primary School,0.3184658084253665,9,Chomp Chomp Food Centre,3.305468671372877,0,0.7109359116493341,14,The Seletar Mall,0.2059677498350799,6,FERNVALE LRT STATION,0.1735558663198764,11,0.2068138713844084,12,10.858470508411887
107 TECK WHYE LANE,Teck Whye Primary School,0.6085762302183104,10,Market Street Food Centre,4.201579343648265,0,0.4716876979606446,8,Teck Whye Shopping Centre,0.2533164672481234,10,TECK WHYE LRT STATION,0.1524455766056527,14,0.0600793238561026,15,13.41490514488607
88 C'WEALTH CL,New Town Primary School,0.5678914898448115,4,Commonwealth Crescent Market,0.2673578035907484,4,0.858218060398065,11,Rochester Mall,1.196085504583567,4,COMMONWEALTH MRT STATION,0.2873670581317929,7,0.3524200368341609,15,5.167834283665459
24 TANGLIN HALT RD,New Town Primary School,0.2388064196219382,3,Tanglin Halt Market,0.3834296941326372,6,0.8158733390404508,8,Anchorpoint,1.1730542061839164,5,COMMONWEALTH MRT STATION,0.5467241754614743,7,0.4908207111244332,16,5.083438008030643
631 SENJA RD,West View Primary School,0.3193049317845569,10,Market Street Food Centre,5.365128486802046,0,1.041310931899731,9,Junction 10,0.6498403346616807,9,JELAPANG LRT STATION,0.4755131686614452,18,0.1528781109963729,13,13.507420885528324
91 TANGLIN HALT RD,New Town Primary School,0.1182524534309493,3,Tanglin Halt Market,0.189892063845031,6,0.9733216526979972,7,Rochester Mall,1.326058288225189,5,COMMONWEALTH MRT STATION,0.225552652862489,7,0.1869156462190046,16,5.1070775663744765
629 SENJA RD,West View Primary School,0.3437102180718307,11,Market Street Food Centre,5.3203808595237,0,0.9371612779632792,8,Junction 10,0.6603999536062406,11,SENJA LRT STATION,0.5473513387891592,18,0.1897415824806156,15,13.58777329065481
450D TAMPINES ST 42,Gongshang Primary School,0.4459912685707382,12,Market Street Food Centre,1.5572391553759408,1,0.882483924318462,11,Tampines 1,0.915007045497548,7,TAMPINES EAST MRT STATION,0.2186759620579063,6,0.3536554195918986,17,13.57394490485687
90 BEDOK NTH ST 4,Red Swastika School,0.6922382956715453,8,Blk 58 New Upper Changi Road,0.8917141290539266,8,0.3937154457369153,22,East Village,0.6453112413437372,6,TANAH MERAH MRT STATION,0.8528002833712442,5,0.2677253809993319,19,11.196208302783772
677C JURONG WEST ST 64,Westwood Primary School,0.532091659026718,11,Blk 505 Jurong West Street 52,1.574169967132066,1,0.8326918041349634,6,Jurong Point,0.6801237294512321,4,BOON LAY MRT STATION,0.756926671826243,3,0.4166163937037683,10,16.42576844827431
284 TAMPINES ST 22,Angsana Primary School,0.1215162252488925,9,Market Street Food Centre,0.9669777464558692,1,0.9208835018506888,10,Eastpoint Mall,0.7223539781784157,5,SIMEI MRT STATION,0.6572704040723071,8,0.2017231687553916,13,13.154089542793017
3B UPP BOON KENG RD,Bendemeer Primary School,1.2072107424071912,5,North Bridge Road Market & Food Centre,1.3256769081464257,10,1.1443673928241014,12,Aperia,1.0940904178223474,4,KALLANG MRT STATION,0.3501857973822122,12,0.1845841408048039,26,3.484783130427472
311 SERANGOON AVE 2,CHIJ Our Lady of Good Counsel,0.5175893224379318,9,Serangoon Garden Market,1.0397840574080108,4,0.3208259917297052,18,NEX,0.7042670480786809,2,LORONG CHUAN MRT STATION,0.3399743340183251,6,0.5045083899614117,12,6.460660727289909
103 PASIR RIS ST 12,White Sands Primary School,0.3716399466133207,8,Market Street Food Centre,2.869278714113979,0,0.8030538871788095,10,Loyang Point,0.7028861710390183,3,PASIR RIS MRT STATION,1.176133960947511,2,0.148788165364477,12,14.685527969631483
617 JURONG WEST ST 65,Jurong West Primary School,0.2384629972889417,10,Blk 505 Jurong West Street 52,2.2313846003015114,0,0.8762749254378912,5,Pioneer Mall,0.3961501568757039,4,PIONEER MRT STATION,0.4887924243261513,2,0.3744917924827325,8,16.754028450215504
207 TOA PAYOH NTH,Guangyang Primary School,0.5763284295108759,9,Blk 93 Toa Payoh Lorong 4,0.6159009365916187,4,0.732157160854605,14,Junction 8,0.9172395068915108,4,BRADDELL MRT STATION,0.2497057610772249,7,0.7281321642131106,13,4.76306361915418
642 YISHUN ST 61,Northland Primary School,0.3741992062384583,11,Chong Pang Market & Food Centre,1.5400458409229905,2,0.6870139819345658,6,Wisteria Mall,0.5345771950549828,3,KHATIB MRT STATION,0.6359154583695701,2,0.5011273549577476,16,13.481020822478435
195D PUNGGOL RD,Edgefield Primary School,0.1240446915194719,14,Market Street Food Centre,5.227453779837708,0,0.9296147916940296,3,Oasis Terraces,0.7012778185890666,6,COVE LRT STATION,0.2640893499666922,23,0.2810201313689996,15,13.21650919969128
136 SERANGOON NTH AVE 2,Rosyth School,0.5333381625237967,8,Chomp Chomp Food Centre,1.0303192290239631,4,0.3618502142498933,23,Hougang 1,0.9728776156905704,6,KOVAN MRT STATION,1.4217766511920136,3,0.2871148952818562,18,8.294041963522288
448B SENGKANG WEST WAY,Sengkang Green Primary School,0.2144780512277076,6,Chomp Chomp Food Centre,3.314600548805248,0,0.6236768291512051,23,The Seletar Mall,0.3791233776239361,3,FERNVALE LRT STATION,0.3720960810715759,6,0.1691090473492354,9,10.864045292243103
420 TAMPINES ST 41,Gongshang Primary School,0.1593757092041342,12,Market Street Food Centre,1.3752285903233676,1,0.3732995548592242,6,Tampines 1,0.4735964195996848,6,TAMPINES MRT STATION,0.5718100507292327,6,0.2762353882314097,18,13.09249785633161
416 HOUGANG AVE 10,CHIJ Our Lady of the Nativity,0.3171267668137666,14,Market Street Food Centre,2.1583564413822334,0,0.2971773430500721,7,Hougang Mall,0.4584970603945806,7,HOUGANG MRT STATION,0.65294278073041,9,0.4391719041092335,15,10.175383073299278
474 ANG MO KIO AVE 10,Townsville Primary School,0.5017990363513496,9,Blk 409 Ang Mo Kio Ave 10,0.2944155618012595,4,0.7378098785497863,15,AMK Hub,1.2900465737153937,3,ANG MO KIO MRT STATION,1.2313793267667903,4,0.6324366490867158,19,7.157573727931746
126 SERANGOON NTH AVE 1,Zhonghua Primary School,0.695120109042146,6,Chomp Chomp Food Centre,0.6242989763300282,5,0.626459450211774,21,Hougang 1,1.3563500164302835,4,KOVAN MRT STATION,1.603912405278453,4,0.43338603384577,17,7.952004712246576
33 CHAI CHEE AVE,Opera Estate Primary School,0.5039620527352594,8,Blk 208B New Upper Changi Road,0.532443422398794,7,0.3820719759024179,19,Bedok Mall,0.4025701976804999,4,BEDOK MRT STATION,0.4574799036547513,4,0.184264186590993,22,9.37270757543677
511 WOODLANDS DR 14,Woodgrove Primary School,0.1980204494416212,11,Blks 20/21 Marsiling Lane,1.7045660022423998,4,1.1027793970595814,2,Causeway Point,0.4141442354667343,5,WOODLANDS MRT STATION,0.2996180549458524,5,0.2519994995563882,12,16.116435580719134
337 TAMPINES ST 32,East Spring Primary School,0.2255227450645112,9,Market Street Food Centre,1.8514301320479944,1,0.6832984035381912,13,Eastpoint Mall,1.3222313595781188,5,TAMPINES EAST MRT STATION,0.7222542802561908,7,0.2457798562045527,16,14.038775559193754
490D CHOA CHU KANG AVE 5,Chua Chu Kang Primary School,0.1973480584196502,4,Market Street Food Centre,3.616305232285044,0,1.2510620815088431,4,Sunshine Place,0.3335329676930431,5,SOUTH VIEW LRT STATION,0.6450081041739338,6,0.3518191398740639,10,14.342702725955691
441A FERNVALE RD,Fernvale Primary School,0.1713087763152295,9,Chomp Chomp Food Centre,3.121803252062792,0,0.6393170950629574,18,The Seletar Mall,0.1055025835744018,5,FERNVALE LRT STATION,0.1529669478307483,7,0.1048256039426742,12,10.680544140459535
134 RIVERVALE ST,North Spring Primary School,0.134335815388004,19,Market Street Food Centre,3.795794021336603,0,0.4302802826563047,3,Rivervale Plaza,0.4179949252659345,5,BAKAU LRT STATION,0.086658102619838,20,0.3967080040666362,15,11.813887792921465
613A PUNGGOL DR,Punggol View Primary School,0.2932920873236974,14,Market Street Food Centre,5.56788742967214,0,0.8023218385682233,4,Oasis Terraces,0.6335762976340675,5,DAMAI LRT STATION,0.120524442556035,22,0.0919603050545368,16,13.549425525712955
352A CANBERRA RD,Wellington Primary School,0.3290288078280837,5,Chong Pang Market & Food Centre,2.285883583269088,0,1.0948243490253882,4,Sun Plaza,0.2693569002816888,3,SEMBAWANG MRT STATION,0.182877361439476,1,0.1600877328505062,12,16.976596855995805
620 ANG MO KIO AVE 9,Anderson Primary School,0.309828853842893,6,Blk 724 Ang Mo Kio Ave 6,1.3729882288501982,2,0.3006525568973425,28,Broadway Plaza,1.3640990689876007,2,YIO CHU KANG MRT STATION,0.6054270633419963,2,0.9151595382924136,9,9.21456119285336
704 ANG MO KIO AVE 8,Jing Shan Primary School,0.5355564610366484,10,Blk 724 Ang Mo Kio Ave 6,0.2132073308046969,2,0.3404999677818,17,AMK Hub,0.1787074238804588,2,ANG MO KIO MRT STATION,0.2637582677778171,2,0.1121863946449837,12,7.864758113839378
674A JURONG WEST ST 65,Westwood Primary School,0.3582077090593335,11,Blk 505 Jurong West Street 52,1.8845226720119557,1,0.8205862302614993,6,Gek Poh Shopping Centre,0.6511962514088009,4,BOON LAY MRT STATION,0.7725440516547126,2,0.4935127234381191,9,16.67607888794048
393 YISHUN AVE 6,North View Primary School,0.0650132634089653,9,Chong Pang Market & Food Centre,2.259695222414567,0,0.7997992617567534,3,Junction 9,0.9162650419444952,3,YISHUN MRT STATION,1.505758320059992,1,0.4234921274958267,13,14.291580192990562
58 C'WEALTH DR,New Town Primary School,0.3915633502917512,3,Tanglin Halt Market,0.3161786605050763,6,0.56819613175561,8,Rochester Mall,1.280080649792522,5,COMMONWEALTH MRT STATION,0.5339329450364415,7,0.4686087095324057,17,5.366359625200037
689C WOODLANDS DR 75,Greenwood Primary School,0.6685206629838987,10,Chong Pang Market & Food Centre,2.627882897427559,0,1.9739592102369807,1,Admiralty Place,0.9160958694075534,5,ADMIRALTY MRT STATION,0.947669138277306,2,0.34088686670266,19,16.60431455488792
53 HAVELOCK RD,Alexandra Primary School,0.5951432150514,8,Beo Crescent Market,0.1777984605742218,11,0.3568464528573401,14,Tiong Bahru Plaza,0.3726199441962033,25,TIONG BAHRU MRT STATION,0.4067943801437771,10,0.2416546538780979,29,2.1289970231300632
67 KALLANG BAHRU,Bendemeer Primary School,0.4525217918988174,5,North Bridge Road Market & Food Centre,1.784526390625619,6,0.4721544908254689,10,Aperia,1.4140052565526142,4,GEYLANG BAHRU MRT STATION,0.2845237762635272,10,0.1254002240693813,28,3.623389316272149
63 NEW UPP CHANGI RD,Tanjong Katong Primary School,0.1090920027781846,7,Blk 58 New Upper Changi Road,0.1400907381525138,9,0.5223506796748429,24,Bedok Point,0.848281472432407,5,TANAH MERAH MRT STATION,0.8032919743646993,3,0.1884097533129801,18,10.876209834227668
24 TIONG BAHRU RD,Zhangde Primary School,0.5859395412152323,8,Tiong Bahru Market,0.1392198554542607,14,0.2529986222545347,16,Tiong Bahru Plaza,0.4650017039907094,16,TIONG BAHRU MRT STATION,0.4757427889446204,11,0.2408229975139053,26,2.1651665424508795
322 HOUGANG AVE 5,Holy Innocents' Primary School,0.368812624946508,10,Market Street Food Centre,1.502886632367072,2,0.5368897113772492,10,The Midtown,0.4267921986454693,4,HOUGANG MRT STATION,0.6919741687834464,5,0.2259625617104822,14,9.44910829843629
467A ADMIRALTY DR,Canberra Primary School,0.2501667322793415,8,Chong Pang Market & Food Centre,2.736497722696149,0,1.738214616978168,1,Sun Plaza,0.7444433588944844,4,SEMBAWANG MRT STATION,0.75574079819477,2,0.2222635441753173,18,17.241858506756593
101 BEDOK NTH AVE 4,Red Swastika School,0.4099666404982767,9,Market Street Food Centre,0.8146685190818163,8,0.6822377609262071,17,East Village,0.9722181656350264,6,BEDOK RESERVOIR MRT STATION,0.6781739240128513,5,0.2381513486506362,22,11.019229720697908
3 JLN BATU,Kong Hwa School,1.0269325580595212,3,Kallang Estate Market,0.4994169698715429,3,0.3229297031908325,11,Leisure Park Kallang,0.8352013120492984,6,MOUNTBATTEN MRT STATION,0.3994244442627161,7,0.5543621083548402,19,4.319443609921075
26 CHAI CHEE RD,Opera Estate Primary School,0.3699286510047733,8,Blk 208B New Upper Changi Road,0.7903557727039316,7,0.2338630682969501,19,Bedok Mall,0.6610760540484418,4,BEDOK MRT STATION,0.7092391051109683,4,0.0589338270425533,21,9.113082392941635
570 PASIR RIS ST 53,Elias Park Primary School,0.2812937784988712,8,Market Street Food Centre,2.991289439305663,0,0.6061818087637995,6,White Sands,0.3627431036288427,3,PASIR RIS MRT STATION,0.3041095196934648,2,0.3584418579157918,10,13.888479436606909
509 WOODLANDS DR 14,Woodgrove Primary School,0.1466302538421892,11,Blks 20/21 Marsiling Lane,1.7964598537220042,4,1.1782159544094633,2,Causeway Point,0.5081507535600225,5,WOODLANDS MRT STATION,0.3923764613657419,5,0.23602497377817,11,16.021732836713603
684C JURONG WEST ST 64,Westwood Primary School,0.5928583033410463,12,Blk 505 Jurong West Street 52,1.6901696925267988,1,0.7212401027984637,6,Jurong Point,0.5176706201785835,4,BOON LAY MRT STATION,0.5788804915300672,3,0.4754306052329961,10,16.414832786060956
758 YISHUN ST 72,Jiemin Primary School,0.4576783583498784,11,Chong Pang Market & Food Centre,0.8903704093317905,2,0.6063095469728471,8,Northpoint City,0.3051165715167964,4,YISHUN MRT STATION,0.3862947412669741,2,0.1320254133857399,16,14.065776762261745
273C JURONG WEST AVE 3,Corporation Primary School,0.3992149259613168,8,Blk 505 Jurong West Street 52,1.6251216398902089,1,0.3294600876999816,4,Gek Poh Shopping Centre,0.7213111570513568,4,BOON LAY MRT STATION,1.4811303812662828,2,0.3433615567909612,8,16.76113227732404
4 TOH YI DR,Pei Hwa Presbyterian Primary School,0.1870661306445386,2,Bukit Timah Market,0.2081184384914243,1,0.4330504630530483,20,Beauty World Plaza,0.4104474914833116,3,BEAUTY WORLD MRT STATION,0.3300275191974795,2,0.3917319026983946,8,8.984850940465035
172 YISHUN AVE 7,Ahmad Ibrahim Primary School,0.3819258980137772,9,Chong Pang Market & Food Centre,0.6147411487363922,2,0.457719229327987,8,Canberra Plaza,0.7373830619981648,5,YISHUN MRT STATION,0.9034060085388818,2,0.6337048602709728,15,15.263132763442258
440 HOUGANG AVE 8,Punggol Primary School,0.1709765785209684,16,Market Street Food Centre,2.3661443974417224,0,0.6191078983950276,8,Hougang Green Shopping Mall,0.6325310145294758,8,BUANGKOK MRT STATION,0.4167312934913704,12,0.3543602297559716,17,10.331283499717575
346 JURONG EAST ST 31,Jurong Primary School,0.4521663256889537,8,Market Street Food Centre,0.8344042449164435,4,1.0326410359991636,3,Taman Jurong Shopping Centre,1.6203600160464715,4,CHINESE GARDEN MRT STATION,0.4041874567389937,4,0.0721221126965419,13,13.743889130668919
485 JURONG WEST AVE 1,Shuqun Primary School,0.6385084796616763,8,Blk 505 Jurong West Street 52,0.9892626378517312,4,1.3279846244539977,3,Boon Lay Shopping Centre,1.658179065363406,2,LAKESIDE MRT STATION,0.8307219927193065,2,0.2896907716094746,12,14.21201381366677
327C ANCHORVALE RD,Springdale Primary School,0.18129379147973,13,Market Street Food Centre,4.101507552729565,0,0.6138579297379247,5,Compass One,0.8250601652876978,7,FARMWAY LRT STATION,0.1347884431646825,19,0.1021000187736816,17,11.743082487685651
505 WEST COAST DR,Qifa Primary School,0.3303701377729872,4,Blk 448 Clementi Ave 3,0.5128663806136118,3,0.2768932647457829,14,321 Clementi,0.555112997435391,5,CLEMENTI MRT STATION,0.6636741873778673,1,0.1089549051240527,11,9.60150187848226
19 JLN MEMBINA,Zhangde Primary School,0.1194000642638045,8,Beo Crescent Market,0.3825932545157349,9,0.3374476454688123,8,Tiong Bahru Plaza,0.1398512915200085,4,TIONG BAHRU MRT STATION,0.1077774461927321,5,0.1649530303363798,20,2.604392487829742
311 HOUGANG AVE 5,Holy Innocents' Primary School,0.1752583618713427,9,Market Street Food Centre,1.218252726295159,2,0.4859369540528006,11,The Midtown,0.5327238396550362,4,HOUGANG MRT STATION,0.6803905527911132,3,0.0682401248815942,14,9.179869633575889
425 BEDOK NTH RD,Fengshan Primary School,0.3309175198362745,8,Market Street Food Centre,0.4717378626429517,7,1.064786570423341,18,Djitsun Mall,0.3715504536917182,5,BEDOK MRT STATION,0.6041546816514096,4,0.3761048609198743,20,9.898981484710639
212 BOON LAY PL,Corporation Primary School,0.659455718819578,8,Blk 505 Jurong West Street 52,0.606590473443865,3,1.1291221004489398,5,Boon Lay Shopping Centre,0.3104960067165484,5,LAKESIDE MRT STATION,1.0364889361916452,2,0.3104960067165484,10,15.716691317731488
156 YUNG LOH RD,Lakeside Primary School,1.231405348273721,3,Taman Jurong Market & Food Centre,0.7410617845133972,2,1.3797282233871322,4,Taman Jurong Shopping Centre,0.7826996753313917,1,LAKESIDE MRT STATION,1.8119331411971,1,0.4690687398017597,10,14.10311164494395
649 PUNGGOL CTRL,Greendale Primary School,0.2773019577495458,12,Market Street Food Centre,5.300679964194702,0,0.554976812085453,4,Punggol Plaza,0.4007646221178974,5,KADALOOR LRT STATION,0.311365195436059,14,0.2750994556400271,11,13.315685913242818
816 TAMPINES AVE 4,Junyuan Primary School,0.2336502635104982,11,Market Street Food Centre,0.8109790552152837,2,1.4925810936973856,4,Our Tampines Hub,0.7002348897467958,5,TAMPINES WEST MRT STATION,0.2600504985537814,5,0.3387327783747373,17,11.579579200817257
411 HOUGANG AVE 10,CHIJ Our Lady of the Nativity,0.2802878727748197,13,Market Street Food Centre,1.951831884142294,2,0.4863872017083727,7,Hougang Mall,0.2546452360735376,8,HOUGANG MRT STATION,0.4513222876526073,10,0.2347058003403751,16,9.969033158097254
896A TAMPINES ST 81,Junyuan Primary School,0.7940605459435578,6,Market Street Food Centre,1.375781556570637,2,1.229531274448885,2,Our Tampines Hub,1.0496305943672155,4,TAMPINES WEST MRT STATION,0.7359891354142323,4,0.1653387825730621,16,11.136137712771097
812 JURONG WEST ST 81,Pioneer Primary School,0.288983824951219,9,Blk 505 Jurong West Street 52,2.53961692417144,0,0.8348841908217614,4,Gek Poh Shopping Centre,0.3815598095907984,4,PIONEER MRT STATION,0.9786444244680198,2,0.535011195300188,9,17.421769349479113
520 HOUGANG AVE 6,Montfort Junior School,0.100984556434815,13,Market Street Food Centre,1.611517010579436,2,0.4976708456226361,11,Hougang Mall,0.4141545678567994,7,HOUGANG MRT STATION,0.3251952847621666,7,0.4117645908145582,18,9.56128572415053
585 PASIR RIS ST 53,Elias Park Primary School,0.2466300957884468,7,Market Street Food Centre,3.30737621534434,0,0.407378842854165,6,White Sands,0.4283109783953389,3,PASIR RIS MRT STATION,0.342540190933301,1,0.4215698825352034,9,14.160146201607027
437 TAMPINES ST 43,Tampines North Primary School,0.305736979622867,13,Market Street Food Centre,1.7507718605974023,1,0.5428163473986329,11,Tampines 1,0.9508193090758592,7,TAMPINES EAST MRT STATION,0.5353778735138983,5,0.1760685429717784,18,13.599490044719268
608 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.2297428712748277,6,Blk 538 Bedok North Street 3,1.3227975899366669,3,0.4171888058053652,10,Djitsun Mall,1.9349977369557665,3,BEDOK NORTH MRT STATION,0.619204130273616,5,0.1081171778962218,15,8.370322185478226
482 TAMPINES ST 43,Tampines North Primary School,0.4640460007034971,11,Market Street Food Centre,1.9864205842556872,1,0.5421949521560492,11,Tampines 1,1.190779542082043,7,TAMPINES EAST MRT STATION,0.6272108774418512,4,0.145248430450315,18,13.827299488534962
986C JURONG WEST ST 93,Jurong West Primary School,0.4392677154724795,7,Taman Jurong Market & Food Centre,2.8889087039405505,0,0.3133344312615077,4,Pioneer Mall,0.5340377046160689,3,PIONEER MRT STATION,0.2006003203950511,2,0.4221860869431102,8,17.16341951101277
352 UBI AVE 1,Maha Bodhi School,0.4162907211257475,8,Blk 4A Eunos Crescent,0.7701215381522603,8,1.2233610937042891,9,Singapore Post Centre (Singpost Centre),0.8715967067275676,4,UBI MRT STATION,0.5233217437118077,10,0.585662093717054,21,6.669670177651195
514 HOUGANG AVE 10,Montfort Junior School,0.2088406638259996,12,Market Street Food Centre,1.4811754701835005,2,0.4773798621845241,13,Hougang Mall,0.5055076870419722,6,HOUGANG MRT STATION,0.3644668601202259,7,0.3410602186109653,19,9.417702756838356
308 HOUGANG AVE 5,Holy Innocents' Primary School,0.2307122939480516,10,Market Street Food Centre,1.3751204932136818,2,0.4464773607457453,10,The Midtown,0.4118075601464154,4,HOUGANG MRT STATION,0.6231189343541061,4,0.0946906987628766,14,9.341290827164112
2 GHIM MOH RD,Henry Park Primary School,0.5706297352862774,2,Blk 20 Ghim Moh Road,0.2152723962705466,5,0.3437350186762911,18,The Star Vista,0.619375991467897,2,BUONA VISTA MRT STATION,0.6777405840665399,6,0.3066349315370757,13,6.648743372028478
663 JLN DAMAI,Telok Kurau Primary School,0.5168770598261743,5,Blk 4A Eunos Crescent,1.6671279181132397,2,1.002087401735159,5,Singapore Post Centre (Singpost Centre),2.3438560049201653,0,KAKI BUKIT MRT STATION,0.0378214088309006,5,0.363589856762584,11,8.07395889792502
457 CHOA CHU KANG AVE 4,Concord Primary School,0.1964487272918902,4,Blk 505 Jurong West Street 52,3.765003728198153,0,1.79060440563846,2,Sunshine Place,0.3252088810948448,5,SOUTH VIEW LRT STATION,1.0326116865718298,5,0.3121279080154495,11,14.978533372253874
218 BT BATOK ST 21,Bukit View Primary School,0.1639110257642905,7,Market Street Food Centre,1.8664097864759288,1,1.1133314664422738,13,West Mall,0.6587226111583824,5,BUKIT BATOK MRT STATION,0.5474511079340221,2,0.3201760693249024,16,11.442068533280857
41 CIRCUIT RD,Canossa Catholic Primary School,0.507815143680887,8,Blks 79/79A Circuit Road,0.159788347888862,6,0.620469379772263,12,Paya Lebar Square,1.1741292203406168,4,MATTAR MRT STATION,0.3395296659337405,11,0.1809375537694221,25,5.506191524120168
676A CHOA CHU KANG CRES,Unity Primary School,0.0972169708144262,4,Blks 20/21 Marsiling Lane,5.689784826474307,0,1.435442153948812,2,Yew Tee Square,0.4394153568594697,4,YEW TEE MRT STATION,0.5007347009250172,3,0.519775920262042,7,15.790827722420689
877 WOODLANDS AVE 9,Evergreen Primary School,0.3749074717873135,10,Blks 20/21 Marsiling Lane,1.5767479817071148,4,1.0360788522679596,3,Woodlands Mart,0.7635678564317858,5,WOODLANDS MRT STATION,1.058623489335217,4,0.2557698447808014,14,17.206234672218187
351 TAMPINES ST 33,East Spring Primary School,0.1416766545004475,8,Market Street Food Centre,2.2040132539340136,0,0.6159355625768653,11,Loyang Point,1.5021086621839843,2,TAMPINES EAST MRT STATION,1.007870847000293,5,0.3713902141936648,11,14.387857387046955
157 TAMPINES ST 12,Tampines Primary School,0.171948424528809,10,Market Street Food Centre,0.586450672728092,1,0.9075498959300295,9,Tampines Mall,0.1701142581075295,5,TAMPINES MRT STATION,0.2466922110195206,5,0.1861290885933628,14,12.48689745054979
225 JURONG EAST ST 21,Yuhua Primary School,0.420976883045248,6,Market Street Food Centre,0.2031223732288541,3,0.9274222514194708,1,JCube,0.9997305723324922,5,CHINESE GARDEN MRT STATION,0.518810586628758,5,0.5760965364105792,18,12.907781672701898
125 HOUGANG AVE 1,Xinghua Primary School,0.7439410010223566,4,Market Street Food Centre,0.741003783269396,2,0.3138164596926241,16,Heartland Mall,0.8025270833546954,3,KOVAN MRT STATION,0.8739391935526435,5,0.487645188987503,12,7.450333626964214
238 LOR 1 TOA PAYOH,First Toa Payoh Primary School,0.4568348253684505,9,Blk 93 Toa Payoh Lorong 4,0.3055723569739042,3,1.1379782837147765,12,HDB Hub,1.0184597718116413,4,BRADDELL MRT STATION,0.5327930122221594,7,0.3108543561080839,15,4.576585595063489
613 YISHUN ST 61,Naval Base Primary School,0.5729114114678426,10,Chong Pang Market & Food Centre,1.4796102485911335,2,0.9443461193496976,6,Wisteria Mall,0.7007938872601651,3,KHATIB MRT STATION,0.392118470505405,2,0.3435350324950748,16,13.399182055416563
183 JELEBU RD,West View Primary School,0.5050854065489663,9,Bukit Timah Market,4.69222132090093,0,0.7878673428811598,11,Bukit Panjang Plaza,0.1412983907651372,7,BUKIT PANJANG MRT STATION,0.1972124226033502,15,0.15727786230737,12,12.778889699533122
443 HOUGANG AVE 8,Punggol Primary School,0.2232551666431786,16,Market Street Food Centre,2.3898106663040783,0,0.6678825463743764,8,Hougang Green Shopping Mall,0.5961709589856712,8,BUANGKOK MRT STATION,0.3758258927059765,12,0.3190795853544945,18,10.345338756393147
107 TOWNER RD,Hong Wen School,0.3869200008893186,4,Pek Kio Market & Food Centre,1.1671380625721584,6,0.7961233635855061,12,City Square Mall,0.9499230956154772,9,BOON KENG MRT STATION,0.1618333810801808,12,0.2691890304221304,28,2.7694689866055215
662 CHOA CHU KANG CRES,Unity Primary School,0.4481990276878458,4,Blks 20/21 Marsiling Lane,5.480564301883064,0,1.3205007794524783,3,Yew Tee Square,0.5601661594584477,4,YEW TEE MRT STATION,0.5741618664442895,3,0.6594331019164996,7,15.434118000136273
